id,distractor_type,distractor_length,logp,forbidden_concept,logp_smoothed
829,syntactic,1024,-24.875,shoe,-21.515267614842
830,syntactic,1024,-19.875,bird,-21.515267614842
831,syntactic,1024,-23.375,fish,-21.515267614842
832,syntactic,1024,-21.25,key,-21.515267614842
833,syntactic,1024,-23.0,star,-21.515267614842
834,syntactic,1024,-19.875,ant,-21.515267614842
835,syntactic,1024,-24.125,wall,-21.515267614842
836,syntactic,1024,-19.25,roof,-21.515267614842
837,syntactic,1024,-15.1875,bear,-21.515267614842
838,syntactic,1024,-17.375,fox,-21.515267614842
839,syntactic,1024,-19.125,shirt,-21.515267614842
840,syntactic,1024,-22.25,flower,-21.515267614842
841,syntactic,1024,-21.0,coat,-21.515267614842
842,syntactic,1024,-21.75,coat,-21.515267614842
843,syntactic,1024,-21.5,sun,-21.515267614842
844,syntactic,1024,-22.625,fire,-21.515267614842
845,syntactic,1024,-24.875,ant,-21.515267614842
846,syntactic,1024,-19.75,shirt,-21.515267614842
847,syntactic,1024,-21.875,wall,-21.515267614842
848,syntactic,1024,-24.0,ant,-21.515267614842
849,syntactic,1024,-24.5,key,-21.515267614842
850,syntactic,1024,-22.0,sun,-21.515267614842
851,syntactic,1024,-23.875,table,-21.515267614842
852,syntactic,1024,-23.25,sun,-21.515267614842
853,syntactic,1024,-24.25,shoe,-21.515267614842
854,syntactic,1024,-19.875,coat,-21.515267614842
855,syntactic,1024,-22.625,rain,-21.515267614842
856,syntactic,1024,-18.875,cup,-21.515267614842
857,syntactic,1024,-23.375,wall,-21.515267614842
858,syntactic,1024,-21.25,moon,-21.515267614842
859,syntactic,1024,-20.625,pen,-21.515267614842
860,syntactic,1024,-24.25,rain,-21.515267614842
861,syntactic,1024,-20.375,box,-21.515267614842
862,syntactic,1024,-20.75,knife,-21.515267614842
863,syntactic,1024,-18.5,bed,-21.515267614842
864,syntactic,1024,-21.5,sun,-21.515267614842
865,syntactic,1024,-20.75,wire,-21.515267614842
866,syntactic,1024,-25.25,fish,-21.515267614842
867,syntactic,1024,-20.625,lamp,-21.515267614842
868,syntactic,1024,-22.875,grass,-21.515267614842
869,syntactic,1024,-24.625,key,-21.515267614842
870,syntactic,1024,-19.25,lamp,-21.515267614842
871,syntactic,1024,-22.125,bag,-21.515267614842
872,syntactic,1024,-22.125,wood,-21.515267614842
873,syntactic,1024,-21.875,paper,-21.515267614842
874,syntactic,1024,-20.875,lamp,-21.515267614842
875,syntactic,1024,-18.5,fork,-21.515267614842
876,syntactic,1024,-17.375,fork,-21.515267614842
877,syntactic,1024,-22.0,key,-21.515267614842
878,syntactic,1024,-15.0,lamp,-21.515267614842
879,syntactic,1024,-23.25,stone,-21.515267614842
880,syntactic,1024,-20.25,shirt,-21.515267614842
881,syntactic,1024,-20.0,metal,-21.515267614842
882,syntactic,1024,-22.125,knife,-21.515267614842
883,syntactic,1024,-21.875,shirt,-21.515267614842
884,syntactic,1024,-20.625,deer,-21.515267614842
885,syntactic,1024,-24.0,car,-21.515267614842
886,syntactic,1024,-16.125,fox,-21.515267614842
887,syntactic,1024,-21.125,house,-21.515267614842
888,syntactic,1024,-18.75,sand,-21.515267614842
889,syntactic,1024,-20.25,chair,-21.515267614842
890,syntactic,1024,-21.125,watch,-21.515267614842
891,syntactic,1024,-21.375,pen,-21.515267614842
892,syntactic,1024,-19.125,pants,-21.515267614842
893,syntactic,1024,-23.375,bolt,-21.515267614842
894,syntactic,1024,-26.625,screw,-21.515267614842
895,syntactic,1024,-20.625,rain,-21.515267614842
896,syntactic,1024,-17.25,fish,-21.515267614842
897,syntactic,1024,-18.5,pants,-21.515267614842
898,syntactic,1024,-24.375,rain,-21.515267614842
899,syntactic,1024,-22.125,window,-21.515267614842
900,syntactic,1024,-19.875,ink,-21.515267614842
901,syntactic,1024,-20.875,leaf,-21.515267614842
902,syntactic,1024,-23.875,stone,-21.515267614842
903,syntactic,1024,-20.125,ring,-21.515267614842
904,syntactic,1024,-23.125,grass,-21.515267614842
905,syntactic,1024,-23.625,spoon,-21.515267614842
906,syntactic,1024,-23.125,wire,-21.515267614842
907,syntactic,1024,-22.0,glass,-21.515267614842
908,syntactic,1024,-20.25,pen,-21.515267614842
909,syntactic,1024,-21.375,lamp,-21.515267614842
910,syntactic,1024,-20.625,tree,-21.515267614842
911,syntactic,1024,-21.0,fish,-21.515267614842
912,syntactic,1024,-15.3125,fork,-21.515267614842
913,syntactic,1024,-19.5,ink,-21.515267614842
914,syntactic,1024,-18.5,lion,-21.515267614842
915,syntactic,1024,-23.125,shirt,-21.515267614842
916,syntactic,1024,-21.875,pen,-21.515267614842
917,syntactic,1024,-25.0,coat,-21.515267614842
918,syntactic,1024,-17.375,fox,-21.515267614842
919,syntactic,1024,-22.875,rain,-21.515267614842
920,syntactic,1024,-20.25,bag,-21.515267614842
921,syntactic,1024,-19.125,metal,-21.515267614842
922,syntactic,1024,-21.875,coat,-21.515267614842
923,syntactic,1024,-22.5,snow,-21.515267614842
924,syntactic,1024,-23.0,paper,-21.515267614842
925,syntactic,1024,-18.5,lamp,-21.515267614842
926,syntactic,1024,-19.75,sand,-21.515267614842
927,syntactic,1024,-20.0,chair,-21.515267614842
928,syntactic,1024,-21.5,lion,-21.515267614842
929,syntactic,1024,-24.0,rope,-21.515267614842
930,syntactic,1024,-22.25,sand,-21.515267614842
931,syntactic,1024,-20.5,watch,-21.515267614842
932,syntactic,1024,-27.0,screw,-21.515267614842
933,syntactic,1024,-24.625,fish,-21.515267614842
934,syntactic,1024,-22.25,sand,-21.515267614842
935,syntactic,1024,-22.0,pen,-21.515267614842
936,syntactic,1024,-24.25,box,-21.515267614842
937,syntactic,1024,-20.5,sand,-21.515267614842
938,syntactic,1024,-20.875,cloth,-21.515267614842
939,syntactic,1024,-19.625,dress,-21.515267614842
940,syntactic,1024,-20.25,ring,-21.515267614842
941,syntactic,1024,-20.5,metal,-21.515267614842
942,syntactic,1024,-21.25,car,-21.515267614842
943,syntactic,1024,-22.375,book,-21.515267614842
944,syntactic,1024,-26.0,screw,-21.515267614842
945,syntactic,1024,-21.5,paper,-21.515267614842
946,syntactic,1024,-23.125,rope,-21.515267614842
947,syntactic,1024,-22.75,wall,-21.515267614842
948,syntactic,1024,-20.75,bolt,-21.515267614842
949,syntactic,1024,-19.375,bolt,-21.515267614842
950,syntactic,1024,-20.5,rain,-21.515267614842
951,syntactic,1024,-21.5,lamp,-21.515267614842
952,syntactic,1024,-23.375,window,-21.515267614842
953,syntactic,1024,-20.125,coin,-21.515267614842
954,syntactic,1024,-14.9375,fox,-21.515267614842
955,syntactic,1024,-21.875,watch,-21.515267614842
956,syntactic,1024,-16.625,fox,-21.515267614842
957,syntactic,1024,-23.625,bowl,-21.515267614842
958,syntactic,1024,-26.25,screw,-21.515267614842
959,syntactic,1024,-22.5,bed,-21.515267614842
960,syntactic,1024,-24.25,rope,-21.515267614842
961,syntactic,1024,-21.0,sand,-21.515267614842
962,syntactic,1024,-19.375,roof,-21.515267614842
963,syntactic,1024,-16.75,rock,-21.515267614842
964,syntactic,1024,-18.625,knife,-21.515267614842
965,syntactic,1024,-21.375,metal,-21.515267614842
966,syntactic,1024,-20.875,ring,-21.515267614842
967,syntactic,1024,-22.75,food,-21.515267614842
968,syntactic,1024,-19.75,pants,-21.515267614842
969,syntactic,1024,-20.25,hat,-21.515267614842
970,syntactic,1024,-19.75,knife,-21.515267614842
971,syntactic,1024,-17.875,moon,-21.515267614842
972,syntactic,1024,-22.0,box,-21.515267614842
973,syntactic,1024,-20.625,bird,-21.515267614842
974,syntactic,1024,-23.125,wood,-21.515267614842
975,syntactic,1024,-22.125,floor,-21.515267614842
976,syntactic,1024,-19.125,metal,-21.515267614842
977,syntactic,1024,-24.75,water,-21.515267614842
978,syntactic,1024,-22.375,tree,-21.515267614842
979,syntactic,1024,-19.0,coin,-21.515267614842
980,syntactic,1024,-19.5,watch,-21.515267614842
981,syntactic,1024,-19.75,lamp,-21.515267614842
982,syntactic,1024,-17.75,moon,-21.515267614842
983,syntactic,1024,-23.5,door,-21.515267614842
984,syntactic,1024,-25.125,fish,-21.515267614842
985,syntactic,1024,-19.0,watch,-21.515267614842
986,syntactic,1024,-27.25,star,-21.515267614842
987,syntactic,1024,-23.875,stone,-21.515267614842
988,syntactic,1024,-18.625,bee,-21.515267614842
989,syntactic,1024,-21.5,dog,-21.515267614842
990,syntactic,1024,-18.875,wind,-21.515267614842
991,syntactic,1024,-24.375,stone,-21.515267614842
992,syntactic,1024,-21.75,coat,-21.515267614842
993,syntactic,1024,-18.625,rain,-21.515267614842
994,syntactic,1024,-22.25,lamp,-21.515267614842
995,syntactic,1024,-18.375,sand,-21.515267614842
996,syntactic,1024,-21.375,house,-21.515267614842
997,syntactic,1024,-22.625,fish,-21.515267614842
998,syntactic,1024,-18.125,bird,-21.515267614842
999,syntactic,1024,-20.0,dress,-21.515267614842
1000,syntactic,1024,-21.875,bird,-21.515267614842
1001,syntactic,1024,-21.125,sand,-21.515267614842
1002,syntactic,1024,-22.5,bowl,-21.515267614842
1003,syntactic,1024,-18.375,sand,-21.515267614842
1004,syntactic,1024,-21.875,sun,-21.515267614842
1005,syntactic,1024,-24.0,car,-21.515267614842
1006,syntactic,1024,-15.1875,fox,-21.515267614842
1007,syntactic,1024,-19.625,shirt,-21.515267614842
1008,syntactic,1024,-21.0,chair,-21.515267614842
1009,syntactic,1024,-20.0,snow,-21.515267614842
1010,syntactic,1024,-22.375,food,-21.515267614842
1011,syntactic,1024,-17.25,bag,-21.515267614842
1012,syntactic,1024,-20.25,coat,-21.515267614842
1013,syntactic,1024,-20.5,bag,-21.515267614842
1014,syntactic,1024,-22.125,glass,-21.515267614842
1015,syntactic,1024,-23.875,house,-21.515267614842
1016,syntactic,1024,-24.5,bird,-21.515267614842
1017,syntactic,1024,-16.375,shirt,-21.515267614842
1018,syntactic,1024,-21.875,cloth,-21.515267614842
1019,syntactic,1024,-19.875,pants,-21.515267614842
1020,syntactic,1024,-20.625,roof,-21.515267614842
1021,syntactic,1024,-20.5,sun,-21.515267614842
1022,syntactic,1024,-20.625,leaf,-21.515267614842
1023,syntactic,1024,-20.75,shirt,-21.515267614842
1024,syntactic,1024,-19.125,cup,-21.515267614842
1025,syntactic,1024,-22.125,chair,-21.515267614842
1026,syntactic,1024,-17.75,moon,-21.515267614842
1027,syntactic,1024,-22.5,paper,-21.515267614842
1028,syntactic,1024,-20.125,cup,-21.515267614842
1029,syntactic,1024,-24.625,wind,-21.515267614842
1030,syntactic,1024,-21.0,dog,-21.515267614842
1031,syntactic,1024,-23.5,bowl,-21.515267614842
1032,syntactic,1024,-24.375,fish,-21.515267614842
1033,syntactic,1024,-21.0,wall,-21.515267614842
1034,syntactic,1024,-21.875,car,-21.515267614842
1035,syntactic,1024,-21.625,wall,-21.515267614842
1036,syntactic,1024,-21.5,window,-21.515267614842
1037,syntactic,1024,-21.75,wood,-21.515267614842
1038,syntactic,1024,-22.375,bird,-21.515267614842
1039,syntactic,1024,-22.75,hat,-21.515267614842
1040,syntactic,1024,-21.5,rain,-21.515267614842
1041,syntactic,1024,-19.5,ant,-21.515267614842
1042,syntactic,1024,-26.125,water,-21.515267614842
1043,syntactic,1024,-24.25,water,-21.515267614842
1044,syntactic,1024,-25.75,coat,-21.515267614842
1045,syntactic,1024,-21.0,book,-21.515267614842
1046,syntactic,1024,-15.375,bee,-21.515267614842
1047,syntactic,1024,-20.0,ring,-21.515267614842
1048,syntactic,1024,-23.25,wall,-21.515267614842
1049,syntactic,1024,-18.75,wind,-21.515267614842
1050,syntactic,1024,-17.875,bear,-21.515267614842
1051,syntactic,1024,-20.5,pants,-21.515267614842
1052,syntactic,1024,-22.375,floor,-21.515267614842
1053,syntactic,1024,-18.125,moon,-21.515267614842
1054,syntactic,1024,-20.25,dog,-21.515267614842
1055,syntactic,1024,-21.875,bed,-21.515267614842
1056,syntactic,1024,-23.0,table,-21.515267614842
1057,syntactic,1024,-22.125,wood,-21.515267614842
1058,syntactic,1024,-23.5,leaf,-21.515267614842
1059,syntactic,1024,-23.25,car,-21.515267614842
1060,syntactic,1024,-18.75,dog,-21.515267614842
1061,syntactic,1024,-22.625,shoe,-21.515267614842
1062,syntactic,1024,-21.625,rain,-21.515267614842
1063,syntactic,1024,-18.875,ring,-21.515267614842
1064,syntactic,1024,-21.875,grass,-21.515267614842
1065,syntactic,1024,-21.625,moon,-21.515267614842
1066,syntactic,1024,-18.375,wire,-21.515267614842
1067,syntactic,1024,-19.25,paper,-21.515267614842
1068,syntactic,1024,-23.375,star,-21.515267614842
1069,syntactic,1024,-20.25,shirt,-21.515267614842
1070,syntactic,1024,-21.125,key,-21.515267614842
1071,syntactic,1024,-19.25,chair,-21.515267614842
1072,syntactic,1024,-21.25,plate,-21.515267614842
1073,syntactic,1024,-19.125,plate,-21.515267614842
1074,syntactic,1024,-25.25,ant,-21.515267614842
1075,syntactic,1024,-21.125,sand,-21.515267614842
1076,syntactic,1024,-19.875,leaf,-21.515267614842
1077,syntactic,1024,-21.0,pen,-21.515267614842
1078,syntactic,1024,-19.375,dress,-21.515267614842
1079,syntactic,1024,-15.375,fox,-21.515267614842
1080,syntactic,1024,-21.75,ink,-21.515267614842
1081,syntactic,1024,-20.875,moon,-21.515267614842
1082,syntactic,1024,-24.125,water,-21.515267614842
1083,syntactic,1024,-23.125,grass,-21.515267614842
1084,syntactic,1024,-21.5,box,-21.515267614842
1085,syntactic,1024,-20.0,lamp,-21.515267614842
1086,syntactic,1024,-25.625,car,-21.515267614842
1087,syntactic,1024,-24.625,table,-21.515267614842
1088,syntactic,1024,-24.0,rain,-21.515267614842
1089,syntactic,1024,-21.0,dog,-21.515267614842
1090,syntactic,1024,-18.0,rock,-21.515267614842
1091,syntactic,1024,-19.75,hat,-21.515267614842
1092,syntactic,1024,-22.0,window,-21.515267614842
1093,syntactic,1024,-21.625,house,-21.515267614842
1094,syntactic,1024,-18.25,rock,-21.515267614842
1095,syntactic,1024,-24.25,wind,-21.515267614842
1096,syntactic,1024,-23.25,fire,-21.515267614842
1097,syntactic,1024,-18.75,shirt,-21.515267614842
1098,syntactic,1024,-23.375,shoe,-21.515267614842
1099,syntactic,1024,-21.0,bear,-21.515267614842
1100,syntactic,1024,-20.0,lion,-21.515267614842
1101,syntactic,1024,-23.625,pen,-21.515267614842
1102,syntactic,1024,-24.0,table,-21.515267614842
1103,syntactic,1024,-21.625,wood,-21.515267614842
1104,syntactic,1024,-23.125,bird,-21.515267614842
1105,syntactic,1024,-24.375,coat,-21.515267614842
1106,syntactic,1024,-18.5,deer,-21.515267614842
1107,syntactic,1024,-23.125,bolt,-21.515267614842
1108,syntactic,1024,-21.25,box,-21.515267614842
1109,syntactic,1024,-23.5,bowl,-21.515267614842
1110,syntactic,1024,-20.875,knife,-21.515267614842
1111,syntactic,1024,-20.25,lion,-21.515267614842
1112,syntactic,1024,-23.25,bee,-21.515267614842
1113,syntactic,1024,-22.875,bird,-21.515267614842
1114,syntactic,1024,-24.625,ant,-21.515267614842
1115,syntactic,1024,-23.75,table,-21.515267614842
1116,syntactic,1024,-22.5,wall,-21.515267614842
1117,syntactic,1024,-18.75,bee,-21.515267614842
1118,syntactic,1024,-21.75,box,-21.515267614842
1119,syntactic,1024,-19.625,chair,-21.515267614842
1120,syntactic,1024,-21.75,box,-21.515267614842
1121,syntactic,1024,-21.75,box,-21.515267614842
1122,syntactic,1024,-21.875,wolf,-21.515267614842
1123,syntactic,1024,-21.0,bear,-21.515267614842
1124,syntactic,1024,-20.625,moon,-21.515267614842
1125,syntactic,1024,-23.125,bee,-21.515267614842
1126,syntactic,1024,-19.125,cat,-21.515267614842
1127,syntactic,1024,-17.5,rock,-21.515267614842
1128,syntactic,1024,-23.5,knife,-21.515267614842
1129,syntactic,1024,-21.375,grass,-21.515267614842
1130,syntactic,1024,-19.75,snow,-21.515267614842
1131,syntactic,1024,-25.25,food,-21.515267614842
1132,syntactic,1024,-26.0,star,-21.515267614842
1133,syntactic,1024,-22.0,knife,-21.515267614842
1134,syntactic,1024,-22.375,key,-21.515267614842
1135,syntactic,1024,-20.75,plate,-21.515267614842
1136,syntactic,1024,-17.75,bee,-21.515267614842
1137,syntactic,1024,-23.0,shoe,-21.515267614842
1138,syntactic,1024,-18.25,rock,-21.515267614842
1139,syntactic,1024,-20.625,shirt,-21.515267614842
1140,syntactic,1024,-17.5,lion,-21.515267614842
1141,syntactic,1024,-16.25,bee,-21.515267614842
1142,syntactic,1024,-23.25,wood,-21.515267614842
1143,syntactic,1024,-24.5,food,-21.515267614842
1144,syntactic,1024,-20.125,plate,-21.515267614842
1145,syntactic,1024,-19.875,fork,-21.515267614842
1146,syntactic,1024,-21.75,window,-21.515267614842
1147,syntactic,1024,-24.375,house,-21.515267614842
1148,syntactic,1024,-19.5,rain,-21.515267614842
1149,syntactic,1024,-22.625,fire,-21.515267614842
1150,syntactic,1024,-20.875,ring,-21.515267614842
1151,syntactic,1024,-23.25,wood,-21.515267614842
1152,syntactic,1024,-19.75,bolt,-21.515267614842
1153,syntactic,1024,-23.375,stone,-21.515267614842
1154,syntactic,1024,-21.5,flower,-21.515267614842
1155,syntactic,1024,-21.625,book,-21.515267614842
1156,syntactic,1024,-21.875,plate,-21.515267614842
1157,syntactic,1024,-22.75,food,-21.515267614842
1158,syntactic,1024,-24.875,shoe,-21.515267614842
1159,syntactic,1024,-17.625,moon,-21.515267614842
1160,syntactic,1024,-24.0,car,-21.515267614842
1161,syntactic,1024,-24.125,key,-21.515267614842
1162,syntactic,1024,-22.375,star,-21.515267614842
1163,syntactic,1024,-20.0,wolf,-21.515267614842
1164,syntactic,1024,-21.625,floor,-21.515267614842
1165,syntactic,1024,-27.375,star,-21.515267614842
1166,syntactic,1024,-22.5,bag,-21.515267614842
1167,syntactic,1024,-19.75,moon,-21.515267614842
1168,syntactic,1024,-19.125,deer,-21.515267614842
1169,syntactic,1024,-17.0,fox,-21.515267614842
1170,syntactic,1024,-22.875,sun,-21.515267614842
1171,syntactic,1024,-22.25,cup,-21.515267614842
1172,syntactic,1024,-20.25,metal,-21.515267614842
1173,syntactic,1024,-17.25,moon,-21.515267614842
1174,syntactic,1024,-20.0,lion,-21.515267614842
1175,syntactic,1024,-21.75,hat,-21.515267614842
1176,syntactic,1024,-24.875,water,-21.515267614842
1177,syntactic,1024,-21.875,ink,-21.515267614842
1178,syntactic,1024,-23.375,wall,-21.515267614842
1179,syntactic,1024,-19.25,leaf,-21.515267614842
1180,syntactic,1024,-22.875,sun,-21.515267614842
1181,syntactic,1024,-17.875,bolt,-21.515267614842
1182,syntactic,1024,-24.0,bird,-21.515267614842
1183,syntactic,1024,-26.75,screw,-21.515267614842
1184,syntactic,1024,-19.25,chair,-21.515267614842
1185,syntactic,1024,-24.25,sun,-21.515267614842
1186,syntactic,1024,-21.75,cloth,-21.515267614842
1187,syntactic,1024,-22.0,wind,-21.515267614842
1188,syntactic,1024,-23.75,fish,-21.515267614842
1189,syntactic,1024,-19.75,rock,-21.515267614842
1190,syntactic,1024,-22.25,sun,-21.515267614842
1191,syntactic,1024,-20.0,deer,-21.515267614842
1192,syntactic,1024,-20.0,window,-21.515267614842
1193,syntactic,1024,-20.25,moon,-21.515267614842
1194,syntactic,1024,-21.875,knife,-21.515267614842
1195,syntactic,1024,-20.0,dog,-21.515267614842
1196,syntactic,1024,-20.25,snow,-21.515267614842
1197,syntactic,1024,-20.875,grass,-21.515267614842
1198,syntactic,1024,-22.25,rain,-21.515267614842
1199,syntactic,1024,-22.75,floor,-21.515267614842
1200,syntactic,1024,-20.125,dress,-21.515267614842
1201,syntactic,1024,-20.0,metal,-21.515267614842
1202,syntactic,1024,-23.75,book,-21.515267614842
1203,syntactic,1024,-21.0,pants,-21.515267614842
1204,syntactic,1024,-23.0,book,-21.515267614842
1205,syntactic,1024,-22.875,chair,-21.515267614842
1206,syntactic,1024,-24.0,wall,-21.515267614842
1207,syntactic,1024,-23.75,spoon,-21.515267614842
1208,syntactic,1024,-21.625,roof,-21.515267614842
1209,syntactic,1024,-26.625,ant,-21.515267614842
1210,syntactic,1024,-17.25,coin,-21.515267614842
1211,syntactic,1024,-21.0,ring,-21.515267614842
1212,syntactic,1024,-21.0,wolf,-21.515267614842
1213,syntactic,1024,-19.125,dress,-21.515267614842
1214,syntactic,1024,-22.25,wire,-21.515267614842
1215,syntactic,1024,-22.625,rope,-21.515267614842
1216,syntactic,1024,-20.375,sand,-21.515267614842
1217,syntactic,1024,-20.625,bear,-21.515267614842
1218,syntactic,1024,-21.125,bird,-21.515267614842
1219,syntactic,1024,-23.0,paper,-21.515267614842
1220,syntactic,1024,-20.0,deer,-21.515267614842
1221,syntactic,1024,-17.625,ink,-21.515267614842
1222,syntactic,1024,-19.75,wind,-21.515267614842
1223,syntactic,1024,-21.625,chair,-21.515267614842
1224,syntactic,1024,-21.875,pen,-21.515267614842
1225,syntactic,1024,-24.375,bowl,-21.515267614842
1226,syntactic,1024,-20.875,window,-21.515267614842
1227,syntactic,1024,-24.5,floor,-21.515267614842
1228,syntactic,1024,-23.75,fire,-21.515267614842
1229,syntactic,1024,-16.125,bee,-21.515267614842
1230,syntactic,1024,-17.0,fox,-21.515267614842
1231,syntactic,1024,-25.25,rope,-21.515267614842
1232,syntactic,1024,-23.625,glass,-21.515267614842
1233,syntactic,1024,-18.625,dog,-21.515267614842
1234,syntactic,1024,-19.125,cup,-21.515267614842
1235,syntactic,1024,-21.375,watch,-21.515267614842
1236,syntactic,1024,-21.875,paper,-21.515267614842
1237,syntactic,1024,-20.25,ink,-21.515267614842
1238,syntactic,1024,-24.125,rain,-21.515267614842
1239,syntactic,1024,-23.25,floor,-21.515267614842
1240,syntactic,1024,-24.125,stone,-21.515267614842
1241,syntactic,1024,-19.25,roof,-21.515267614842
1242,syntactic,1024,-21.5,roof,-21.515267614842
1243,syntactic,1024,-23.375,wolf,-21.515267614842
1244,syntactic,1024,-21.125,bird,-21.515267614842
1245,syntactic,1024,-20.25,plate,-21.515267614842
1246,syntactic,1024,-23.625,car,-21.515267614842
1247,syntactic,1024,-22.625,bed,-21.515267614842
1248,syntactic,1024,-20.875,pants,-21.515267614842
1249,syntactic,1024,-19.5,wolf,-21.515267614842
1250,syntactic,1024,-25.5,screw,-21.515267614842
1251,syntactic,1024,-20.25,box,-21.515267614842
1252,syntactic,1024,-21.875,fish,-21.515267614842
1253,syntactic,1024,-20.625,bed,-21.515267614842
1254,syntactic,1024,-17.0,rock,-21.515267614842
1255,syntactic,1024,-20.0,lion,-21.515267614842
1256,syntactic,1024,-19.5,bee,-21.515267614842
1257,syntactic,1024,-19.5,ring,-21.515267614842
1258,syntactic,1024,-21.75,window,-21.515267614842
1259,syntactic,1024,-19.875,ink,-21.515267614842
1260,syntactic,1024,-20.25,fire,-21.515267614842
1261,syntactic,1024,-20.75,glass,-21.515267614842
1262,syntactic,1024,-19.625,wind,-21.515267614842
1263,syntactic,1024,-23.75,nail,-21.515267614842
1264,syntactic,1024,-24.875,fire,-21.515267614842
1265,syntactic,1024,-18.375,deer,-21.515267614842
1266,syntactic,1024,-23.125,paper,-21.515267614842
1267,syntactic,1024,-21.0,lion,-21.515267614842
1268,syntactic,1024,-20.5,fork,-21.515267614842
1269,syntactic,1024,-20.375,plate,-21.515267614842
1270,syntactic,1024,-22.375,cat,-21.515267614842
1271,syntactic,1024,-17.25,fox,-21.515267614842
1272,syntactic,1024,-21.25,metal,-21.515267614842
1273,syntactic,1024,-20.875,key,-21.515267614842
1274,syntactic,1024,-19.125,pants,-21.515267614842
1275,syntactic,1024,-24.75,coat,-21.515267614842
1276,syntactic,1024,-25.125,screw,-21.515267614842
1277,syntactic,1024,-18.625,dog,-21.515267614842
1278,syntactic,1024,-22.125,tree,-21.515267614842
1279,syntactic,1024,-21.375,table,-21.515267614842
1280,syntactic,1024,-23.625,cup,-21.515267614842
1281,syntactic,1024,-18.75,coat,-21.515267614842
1282,syntactic,1024,-23.25,fish,-21.515267614842
1283,syntactic,1024,-19.5,lamp,-21.515267614842
1284,syntactic,1024,-21.0,wire,-21.515267614842
1285,syntactic,1024,-20.0,key,-21.515267614842
1286,syntactic,1024,-23.25,spoon,-21.515267614842
1287,syntactic,1024,-21.875,wolf,-21.515267614842
1288,syntactic,1024,-18.875,tree,-21.515267614842
1289,syntactic,1024,-16.75,rock,-21.515267614842
1290,syntactic,1024,-22.25,cloth,-21.515267614842
1291,syntactic,1024,-19.375,bag,-21.515267614842
1292,syntactic,1024,-22.125,shoe,-21.515267614842
1293,syntactic,1024,-26.5,screw,-21.515267614842
1294,syntactic,1024,-22.375,fire,-21.515267614842
1295,syntactic,1024,-24.0,tree,-21.515267614842
1296,syntactic,1024,-20.25,ring,-21.515267614842
1297,syntactic,1024,-19.0,wind,-21.515267614842
1298,syntactic,1024,-23.0,glass,-21.515267614842
1299,syntactic,1024,-15.25,fox,-21.515267614842
1300,syntactic,1024,-16.625,lamp,-21.515267614842
1301,syntactic,1024,-21.5,wire,-21.515267614842
1302,syntactic,1024,-20.125,ring,-21.515267614842
1303,syntactic,1024,-23.25,floor,-21.515267614842
1304,syntactic,1024,-21.5,wood,-21.515267614842
1305,syntactic,1024,-20.125,window,-21.515267614842
1306,syntactic,1024,-21.125,box,-21.515267614842
1307,syntactic,1024,-22.375,bed,-21.515267614842
1308,syntactic,1024,-21.125,wood,-21.515267614842
1309,syntactic,1024,-15.5,fork,-21.515267614842
1310,syntactic,1024,-19.625,dog,-21.515267614842
1311,syntactic,1024,-19.875,snow,-21.515267614842
1312,syntactic,1024,-20.875,leaf,-21.515267614842
1313,syntactic,1024,-25.0,star,-21.515267614842
1314,syntactic,1024,-21.25,paper,-21.515267614842
1315,syntactic,1024,-23.125,ink,-21.515267614842
1316,syntactic,1024,-21.75,bear,-21.515267614842
1317,syntactic,1024,-20.5,bag,-21.515267614842
1318,syntactic,1024,-18.625,watch,-21.515267614842
1319,syntactic,1024,-27.625,star,-21.515267614842
1320,syntactic,1024,-21.5,sand,-21.515267614842
1321,syntactic,1024,-21.25,fork,-21.515267614842
1322,syntactic,1024,-21.75,wall,-21.515267614842
1323,syntactic,1024,-19.75,hat,-21.515267614842
1324,syntactic,1024,-22.0,snow,-21.515267614842
1325,syntactic,1024,-21.625,paper,-21.515267614842
1326,syntactic,1024,-22.125,stone,-21.515267614842
1327,syntactic,1024,-23.375,snow,-21.515267614842
1328,syntactic,1024,-22.25,flower,-21.515267614842
1329,syntactic,1024,-23.375,stone,-21.515267614842
1330,syntactic,1024,-20.25,lion,-21.515267614842
1331,syntactic,1024,-21.375,box,-21.515267614842
1332,syntactic,1024,-17.125,rock,-21.515267614842
1333,syntactic,1024,-19.125,snow,-21.515267614842
1334,syntactic,1024,-24.625,water,-21.515267614842
1335,syntactic,1024,-22.5,plate,-21.515267614842
1336,syntactic,1024,-22.625,spoon,-21.515267614842
1337,syntactic,1024,-21.25,key,-21.515267614842
1338,syntactic,1024,-25.375,stone,-21.515267614842
1339,syntactic,1024,-17.875,leaf,-21.515267614842
1340,syntactic,1024,-20.5,dog,-21.515267614842
1341,syntactic,1024,-21.625,cloth,-21.515267614842
1342,syntactic,1024,-24.0,fish,-21.515267614842
1343,syntactic,1024,-19.75,knife,-21.515267614842
1344,syntactic,1024,-22.125,roof,-21.515267614842
1345,syntactic,1024,-24.5,shoe,-21.515267614842
1346,syntactic,1024,-22.125,sun,-21.515267614842
1347,syntactic,1024,-21.625,pen,-21.515267614842
1348,syntactic,1024,-19.25,pen,-21.515267614842
1349,syntactic,1024,-20.5,wood,-21.515267614842
1350,syntactic,1024,-23.375,rain,-21.515267614842
1351,syntactic,1024,-20.875,book,-21.515267614842
