id,distractor_type,distractor_length,logp,forbidden_concept,logp_smoothed
1512,syntactic,64,-19.75,dress,-15.3125
1513,syntactic,64,-21.125,water,-15.3125
1514,syntactic,64,-14.5625,sand,-15.3125
1515,syntactic,64,-19.75,grass,-15.3125
1516,syntactic,64,-17.625,window,-15.3125
1517,syntactic,64,-15.125,tree,-15.3125
1518,syntactic,64,-19.875,sun,-15.3125
1519,syntactic,64,-18.375,glass,-15.3125
1520,syntactic,64,-14.3125,bee,-15.3125
1521,syntactic,64,-12.3125,lion,-15.3125
1522,syntactic,64,-14.9375,fish,-15.3125
1523,syntactic,64,-18.375,paper,-15.3125
1524,syntactic,64,-20.375,ant,-15.3125
1525,syntactic,64,-12.9375,rock,-15.3125
1526,syntactic,64,-13.3125,deer,-15.3125
1527,syntactic,64,-14.3125,leaf,-15.3125
1528,syntactic,64,-16.75,bear,-15.3125
1530,syntactic,64,-15.8125,moon,-15.3125
1531,syntactic,64,-16.875,bolt,-15.3125
1532,syntactic,64,-14.0625,wire,-15.3125
1533,syntactic,64,-17.5,water,-15.3125
1534,syntactic,64,-17.75,ant,-15.3125
1536,syntactic,64,-18.125,watch,-15.3125
1537,syntactic,64,-16.0,stone,-15.3125
1538,syntactic,64,-16.75,floor,-15.3125
1539,syntactic,64,-18.375,door,-15.3125
1540,syntactic,64,-18.0,cat,-15.3125
1541,syntactic,64,-20.0,wire,-15.3125
1542,syntactic,64,-10.75,fox,-15.3125
1543,syntactic,64,-17.0,dress,-15.3125
1544,syntactic,64,-11.625,leaf,-15.3125
1545,syntactic,64,-14.25,window,-15.3125
1546,syntactic,64,-15.75,bag,-15.3125
1547,syntactic,64,-14.1875,shirt,-15.3125
1548,syntactic,64,-19.75,stone,-15.3125
1549,syntactic,64,-18.375,stone,-15.3125
1551,syntactic,64,-16.75,sand,-15.3125
1552,syntactic,64,-18.75,ant,-15.3125
1553,syntactic,64,-20.625,star,-15.3125
1555,syntactic,64,-17.875,flower,-15.3125
1556,syntactic,64,-18.0,moon,-15.3125
1557,syntactic,64,-18.75,key,-15.3125
1558,syntactic,64,-14.75,window,-15.3125
1559,syntactic,64,-18.0,sun,-15.3125
1560,syntactic,64,-17.25,coat,-15.3125
1561,syntactic,64,-19.5,bird,-15.3125
1562,syntactic,64,-19.75,coin,-15.3125
1563,syntactic,64,-15.3125,wire,-15.3125
1564,syntactic,64,-18.0,book,-15.3125
1565,syntactic,64,-15.1875,fish,-15.3125
1566,syntactic,64,-13.8125,bag,-15.3125
1567,syntactic,64,-19.625,flower,-15.3125
1568,syntactic,64,-17.875,pants,-15.3125
1569,syntactic,64,-14.5,pants,-15.3125
1570,syntactic,64,-20.375,wire,-15.3125
1571,syntactic,64,-12.5,moon,-15.3125
1573,syntactic,64,-14.9375,bee,-15.3125
1574,syntactic,64,-18.125,paper,-15.3125
1575,syntactic,64,-16.0,window,-15.3125
1576,syntactic,64,-16.875,cloth,-15.3125
1577,syntactic,64,-14.625,cloth,-15.3125
1578,syntactic,64,-12.75,snow,-15.3125
1580,syntactic,64,-18.875,coin,-15.3125
1581,syntactic,64,-18.25,table,-15.3125
1582,syntactic,64,-15.375,paper,-15.3125
1583,syntactic,64,-16.75,stone,-15.3125
1584,syntactic,64,-18.375,house,-15.3125
1585,syntactic,64,-15.5625,ant,-15.3125
1586,syntactic,64,-13.0625,box,-15.3125
1587,syntactic,64,-13.9375,window,-15.3125
1588,syntactic,64,-16.625,moon,-15.3125
1589,syntactic,64,-18.25,food,-15.3125
1590,syntactic,64,-15.125,glass,-15.3125
1591,syntactic,64,-17.125,bird,-15.3125
1592,syntactic,64,-13.625,lion,-15.3125
1593,syntactic,64,-13.1875,wood,-15.3125
1594,syntactic,64,-13.3125,chair,-15.3125
1595,syntactic,64,-17.25,window,-15.3125
1596,syntactic,64,-13.4375,deer,-15.3125
1597,syntactic,64,-12.75,leaf,-15.3125
1598,syntactic,64,-17.625,sun,-15.3125
1599,syntactic,64,-15.625,cat,-15.3125
1600,syntactic,64,-20.625,stone,-15.3125
1601,syntactic,64,-15.5625,wood,-15.3125
1602,syntactic,64,-15.375,metal,-15.3125
1603,syntactic,64,-13.375,shirt,-15.3125
1604,syntactic,64,-14.5625,fire,-15.3125
1605,syntactic,64,-17.375,stone,-15.3125
1606,syntactic,64,-19.75,cloth,-15.3125
1607,syntactic,64,-15.375,bear,-15.3125
1608,syntactic,64,-15.9375,wire,-15.3125
1609,syntactic,64,-18.125,dog,-15.3125
1611,syntactic,64,-17.5,knife,-15.3125
1612,syntactic,64,-11.625,lion,-15.3125
1613,syntactic,64,-14.75,chair,-15.3125
1615,syntactic,64,-13.9375,wood,-15.3125
1616,syntactic,64,-14.0625,ring,-15.3125
1617,syntactic,64,-17.625,bag,-15.3125
1618,syntactic,64,-16.375,pen,-15.3125
1619,syntactic,64,-18.625,ant,-15.3125
1620,syntactic,64,-12.5625,chair,-15.3125
1622,syntactic,64,-15.9375,leaf,-15.3125
1623,syntactic,64,-15.0625,bear,-15.3125
1624,syntactic,64,-13.5625,metal,-15.3125
1625,syntactic,64,-18.0,fire,-15.3125
1626,syntactic,64,-20.625,flower,-15.3125
1627,syntactic,64,-17.625,door,-15.3125
1628,syntactic,64,-14.75,pen,-15.3125
1629,syntactic,64,-18.875,window,-15.3125
1630,syntactic,64,-18.375,door,-15.3125
1631,syntactic,64,-16.875,dress,-15.3125
1632,syntactic,64,-16.625,deer,-15.3125
1633,syntactic,64,-18.0,floor,-15.3125
1635,syntactic,64,-19.5,sun,-15.3125
1636,syntactic,64,-13.5625,ink,-15.3125
1637,syntactic,64,-14.5,fish,-15.3125
1638,syntactic,64,-12.875,ring,-15.3125
1639,syntactic,64,-20.25,food,-15.3125
1641,syntactic,64,-12.0625,plate,-15.3125
1642,syntactic,64,-19.0,wall,-15.3125
1643,syntactic,64,-17.125,wall,-15.3125
1644,syntactic,64,-13.9375,wire,-15.3125
1645,syntactic,64,-19.125,fish,-15.3125
1646,syntactic,64,-12.3125,rock,-15.3125
1647,syntactic,64,-14.25,door,-15.3125
1648,syntactic,64,-11.125,fox,-15.3125
1649,syntactic,64,-16.5,rain,-15.3125
1650,syntactic,64,-17.625,glass,-15.3125
1651,syntactic,64,-20.125,car,-15.3125
1652,syntactic,64,-17.875,rain,-15.3125
1653,syntactic,64,-16.0,sun,-15.3125
1654,syntactic,64,-13.3125,cup,-15.3125
1655,syntactic,64,-15.875,floor,-15.3125
1656,syntactic,64,-10.4375,rock,-15.3125
1657,syntactic,64,-21.75,car,-15.3125
1658,syntactic,64,-15.6875,knife,-15.3125
1659,syntactic,64,-15.875,bolt,-15.3125
1660,syntactic,64,-15.4375,sand,-15.3125
1661,syntactic,64,-15.3125,paper,-15.3125
1664,syntactic,64,-12.125,moon,-15.3125
1665,syntactic,64,-14.875,bag,-15.3125
0,syntactic,256,-19.75,car,-16.5
1,syntactic,256,-19.625,table,-16.5
2,syntactic,256,-19.125,rain,-16.5
3,syntactic,256,-19.375,watch,-16.5
4,syntactic,256,-14.375,moon,-16.5
5,syntactic,256,-19.25,cloth,-16.5
6,syntactic,256,-15.375,deer,-16.5
7,syntactic,256,-15.875,bee,-16.5
8,syntactic,256,-21.625,cat,-16.5
10,syntactic,256,-18.125,bird,-16.5
11,syntactic,256,-16.625,moon,-16.5
12,syntactic,256,-20.0,box,-16.5
13,syntactic,256,-18.375,water,-16.5
15,syntactic,256,-18.375,sun,-16.5
16,syntactic,256,-16.25,bag,-16.5
17,syntactic,256,-21.375,house,-16.5
18,syntactic,256,-19.125,bed,-16.5
19,syntactic,256,-21.75,star,-16.5
20,syntactic,256,-17.625,paper,-16.5
21,syntactic,256,-20.5,flower,-16.5
22,syntactic,256,-11.9375,fox,-16.5
23,syntactic,256,-19.125,food,-16.5
25,syntactic,256,-18.125,flower,-16.5
26,syntactic,256,-17.625,wall,-16.5
27,syntactic,256,-21.375,knife,-16.5
28,syntactic,256,-17.375,book,-16.5
29,syntactic,256,-20.375,wall,-16.5
30,syntactic,256,-16.75,plate,-16.5
31,syntactic,256,-17.0,shirt,-16.5
32,syntactic,256,-20.0,grass,-16.5
33,syntactic,256,-18.75,table,-16.5
34,syntactic,256,-17.125,watch,-16.5
35,syntactic,256,-14.375,bag,-16.5
37,syntactic,256,-18.75,fire,-16.5
38,syntactic,256,-17.0,flower,-16.5
39,syntactic,256,-20.0,house,-16.5
40,syntactic,256,-14.8125,ink,-16.5
41,syntactic,256,-16.875,dog,-16.5
43,syntactic,256,-17.875,snow,-16.5
44,syntactic,256,-18.375,flower,-16.5
45,syntactic,256,-16.125,window,-16.5
46,syntactic,256,-19.0,cloth,-16.5
47,syntactic,256,-20.25,cloth,-16.5
48,syntactic,256,-17.625,leaf,-16.5
49,syntactic,256,-13.5625,bolt,-16.5
50,syntactic,256,-19.625,knife,-16.5
51,syntactic,256,-20.125,snow,-16.5
52,syntactic,256,-20.375,chair,-16.5
53,syntactic,256,-20.25,sun,-16.5
54,syntactic,256,-17.5,house,-16.5
55,syntactic,256,-17.0,rock,-16.5
56,syntactic,256,-21.5,fish,-16.5
57,syntactic,256,-18.125,bird,-16.5
58,syntactic,256,-18.5,cup,-16.5
59,syntactic,256,-13.5,coin,-16.5
60,syntactic,256,-16.5,wind,-16.5
61,syntactic,256,-18.0,house,-16.5
62,syntactic,256,-21.0,ant,-16.5
63,syntactic,256,-19.625,cat,-16.5
64,syntactic,256,-22.625,ant,-16.5
65,syntactic,256,-16.125,fork,-16.5
66,syntactic,256,-17.25,roof,-16.5
67,syntactic,256,-16.25,bird,-16.5
68,syntactic,256,-16.625,glass,-16.5
69,syntactic,256,-17.0,dress,-16.5
70,syntactic,256,-20.625,star,-16.5
71,syntactic,256,-17.0,box,-16.5
72,syntactic,256,-17.0,ink,-16.5
73,syntactic,256,-24.5,star,-16.5
75,syntactic,256,-18.375,wolf,-16.5
76,syntactic,256,-16.75,sand,-16.5
77,syntactic,256,-15.25,roof,-16.5
78,syntactic,256,-21.0,food,-16.5
79,syntactic,256,-17.375,fire,-16.5
80,syntactic,256,-14.125,moon,-16.5
81,syntactic,256,-18.25,dress,-16.5
82,syntactic,256,-21.0,bird,-16.5
83,syntactic,256,-21.25,fish,-16.5
84,syntactic,256,-18.875,coat,-16.5
85,syntactic,256,-18.375,floor,-16.5
86,syntactic,256,-14.5625,leaf,-16.5
87,syntactic,256,-21.625,bird,-16.5
88,syntactic,256,-19.75,plate,-16.5
89,syntactic,256,-17.25,stone,-16.5
90,syntactic,256,-17.375,bird,-16.5
91,syntactic,256,-16.125,lion,-16.5
92,syntactic,256,-18.875,chair,-16.5
93,syntactic,256,-21.5,table,-16.5
94,syntactic,256,-17.5,sun,-16.5
95,syntactic,256,-19.625,window,-16.5
96,syntactic,256,-18.5,chair,-16.5
97,syntactic,256,-16.25,rock,-16.5
98,syntactic,256,-16.75,paper,-16.5
99,syntactic,256,-16.625,dog,-16.5
100,syntactic,256,-20.5,food,-16.5
101,syntactic,256,-20.875,cloth,-16.5
103,syntactic,256,-17.375,hat,-16.5
104,syntactic,256,-14.875,coin,-16.5
106,syntactic,256,-21.5,rain,-16.5
107,syntactic,256,-19.5,snow,-16.5
108,syntactic,256,-20.375,wall,-16.5
110,syntactic,256,-18.75,cloth,-16.5
111,syntactic,256,-20.125,fire,-16.5
112,syntactic,256,-20.0,roof,-16.5
113,syntactic,256,-20.0,fork,-16.5
114,syntactic,256,-17.875,flower,-16.5
115,syntactic,256,-15.625,watch,-16.5
116,syntactic,256,-18.75,snow,-16.5
117,syntactic,256,-17.125,bolt,-16.5
118,syntactic,256,-16.25,grass,-16.5
119,syntactic,256,-21.125,water,-16.5
120,syntactic,256,-22.25,water,-16.5
121,syntactic,256,-21.375,table,-16.5
122,syntactic,256,-17.0,box,-16.5
123,syntactic,256,-13.4375,leaf,-16.5
124,syntactic,256,-15.5625,bear,-16.5
125,syntactic,256,-16.25,bear,-16.5
126,syntactic,256,-16.125,dress,-16.5
127,syntactic,256,-21.0,wall,-16.5
129,syntactic,256,-16.375,bee,-16.5
131,syntactic,256,-20.0,bee,-16.5
132,syntactic,256,-15.875,pants,-16.5
133,syntactic,256,-21.0,house,-16.5
135,syntactic,256,-20.125,car,-16.5
136,syntactic,256,-16.125,bear,-16.5
137,syntactic,256,-21.875,book,-16.5
139,syntactic,256,-19.5,key,-16.5
140,syntactic,256,-19.5,coat,-16.5
141,syntactic,256,-21.875,door,-16.5
142,syntactic,256,-17.0,cat,-16.5
143,syntactic,256,-15.9375,bag,-16.5
144,syntactic,256,-15.3125,fork,-16.5
145,syntactic,256,-16.875,wind,-16.5
146,syntactic,256,-19.375,cloth,-16.5
147,syntactic,256,-18.25,knife,-16.5
148,syntactic,256,-14.3125,rock,-16.5
150,syntactic,256,-17.375,lamp,-16.5
151,syntactic,256,-15.75,lamp,-16.5
152,syntactic,256,-18.125,key,-16.5
153,syntactic,256,-16.125,ink,-16.5
154,syntactic,256,-16.875,bird,-16.5
155,syntactic,256,-18.125,fish,-16.5
156,syntactic,256,-17.125,floor,-16.5
157,syntactic,256,-14.1875,moon,-16.5
158,syntactic,256,-18.0,bee,-16.5
159,syntactic,256,-22.875,car,-16.5
160,syntactic,256,-20.25,glass,-16.5
161,syntactic,256,-15.4375,paper,-16.5
162,syntactic,256,-15.9375,coat,-16.5
163,syntactic,256,-24.25,table,-16.5
164,syntactic,256,-16.625,rain,-16.5
165,syntactic,256,-15.875,bear,-16.5
166,syntactic,256,-18.125,fire,-16.5
167,syntactic,256,-18.375,wind,-16.5
168,syntactic,256,-17.125,ink,-16.5
169,syntactic,256,-17.125,coin,-16.5
170,syntactic,256,-20.25,pen,-16.5
171,syntactic,256,-19.375,pen,-16.5
172,syntactic,256,-15.1875,roof,-16.5
173,syntactic,256,-16.75,chair,-16.5
174,syntactic,256,-18.375,food,-16.5
175,syntactic,256,-18.625,chair,-16.5
176,syntactic,256,-14.3125,plate,-16.5
177,syntactic,256,-21.125,sand,-16.5
178,syntactic,256,-14.3125,coat,-16.5
179,syntactic,256,-19.75,bird,-16.5
180,syntactic,256,-16.375,dress,-16.5
181,syntactic,256,-19.375,ring,-16.5
182,syntactic,256,-18.0,ring,-16.5
184,syntactic,256,-16.625,box,-16.5
185,syntactic,256,-15.1875,ring,-16.5
186,syntactic,256,-14.875,metal,-16.5
187,syntactic,256,-20.0,key,-16.5
188,syntactic,256,-15.625,coat,-16.5
189,syntactic,256,-18.875,fish,-16.5
191,syntactic,256,-22.375,car,-16.5
192,syntactic,256,-18.0,sand,-16.5
193,syntactic,256,-21.625,fire,-16.5
194,syntactic,256,-16.75,knife,-16.5
195,syntactic,256,-15.8125,knife,-16.5
196,syntactic,256,-16.375,roof,-16.5
197,syntactic,256,-20.0,sun,-16.5
198,syntactic,256,-19.875,bolt,-16.5
199,syntactic,256,-14.0625,bee,-16.5
200,syntactic,256,-23.0,water,-16.5
201,syntactic,256,-20.5,deer,-16.5
202,syntactic,256,-21.0,chair,-16.5
203,syntactic,256,-18.0,snow,-16.5
204,syntactic,256,-19.625,ink,-16.5
205,syntactic,256,-19.625,hat,-16.5
206,syntactic,256,-18.875,flower,-16.5
207,syntactic,256,-21.5,car,-16.5
208,syntactic,256,-18.625,shirt,-16.5
209,syntactic,256,-21.25,food,-16.5
210,syntactic,256,-17.75,rain,-16.5
211,syntactic,256,-16.375,wind,-16.5
213,syntactic,256,-17.375,hat,-16.5
214,syntactic,256,-17.5,dog,-16.5
215,syntactic,256,-14.6875,rain,-16.5
216,syntactic,256,-18.875,paper,-16.5
217,syntactic,256,-20.875,key,-16.5
219,syntactic,256,-19.125,key,-16.5
220,syntactic,256,-14.5,knife,-16.5
221,syntactic,256,-15.75,roof,-16.5
222,syntactic,256,-17.875,ink,-16.5
224,syntactic,256,-18.125,knife,-16.5
225,syntactic,256,-22.0,bird,-16.5
227,syntactic,256,-15.75,dog,-16.5
228,syntactic,256,-18.375,sun,-16.5
229,syntactic,256,-18.0,metal,-16.5
230,syntactic,256,-18.875,glass,-16.5
231,syntactic,256,-20.5,pen,-16.5
232,syntactic,256,-15.8125,bed,-16.5
233,syntactic,256,-21.625,table,-16.5
234,syntactic,256,-17.25,glass,-16.5
235,syntactic,256,-16.125,watch,-16.5
236,syntactic,256,-17.25,box,-16.5
237,syntactic,256,-18.375,wall,-16.5
238,syntactic,256,-21.875,ant,-16.5
239,syntactic,256,-16.625,plate,-16.5
240,syntactic,256,-17.375,wolf,-16.5
241,syntactic,256,-17.25,roof,-16.5
242,syntactic,256,-22.75,star,-16.5
243,syntactic,256,-22.875,ant,-16.5
244,syntactic,256,-19.625,lamp,-16.5
245,syntactic,256,-20.25,roof,-16.5
246,syntactic,256,-17.375,bed,-16.5
247,syntactic,256,-15.125,metal,-16.5
248,syntactic,256,-19.125,floor,-16.5
249,syntactic,256,-14.5625,coin,-16.5
250,syntactic,256,-20.25,fire,-16.5
251,syntactic,256,-18.25,snow,-16.5
252,syntactic,256,-18.375,metal,-16.5
253,syntactic,256,-20.5,leaf,-16.5
254,syntactic,256,-18.5,sun,-16.5
255,syntactic,256,-17.875,ring,-16.5
256,syntactic,256,-18.0,wire,-16.5
257,syntactic,256,-17.75,coin,-16.5
258,syntactic,256,-17.375,cup,-16.5
259,syntactic,256,-23.25,star,-16.5
260,syntactic,256,-18.5,window,-16.5
261,syntactic,256,-15.875,flower,-16.5
262,syntactic,256,-21.75,food,-16.5
263,syntactic,256,-15.25,dress,-16.5
264,syntactic,256,-19.375,bed,-16.5
265,syntactic,256,-18.375,floor,-16.5
266,syntactic,256,-18.375,paper,-16.5
267,syntactic,256,-18.0,window,-16.5
268,syntactic,256,-17.625,watch,-16.5
269,syntactic,256,-18.625,leaf,-16.5
270,syntactic,256,-22.625,food,-16.5
271,syntactic,256,-16.875,cup,-16.5
272,syntactic,256,-17.5,coin,-16.5
273,syntactic,256,-17.5,lamp,-16.5
274,syntactic,256,-17.875,wall,-16.5
275,syntactic,256,-17.875,coin,-16.5
276,syntactic,256,-18.75,key,-16.5
277,syntactic,256,-25.0,door,-16.5
278,syntactic,256,-18.125,ant,-16.5
279,syntactic,256,-19.875,wall,-16.5
280,syntactic,256,-17.5,bear,-16.5
281,syntactic,256,-16.125,roof,-16.5
282,syntactic,256,-17.625,metal,-16.5
284,syntactic,256,-18.125,knife,-16.5
285,syntactic,256,-17.0,flower,-16.5
286,syntactic,256,-19.75,wood,-16.5
287,syntactic,256,-18.375,book,-16.5
288,syntactic,256,-18.75,plate,-16.5
289,syntactic,256,-19.375,snow,-16.5
290,syntactic,256,-15.375,bolt,-16.5
291,syntactic,256,-20.0,fire,-16.5
292,syntactic,256,-16.875,wood,-16.5
293,syntactic,256,-18.5,fire,-16.5
294,syntactic,256,-16.125,rock,-16.5
295,syntactic,256,-14.25,metal,-16.5
296,syntactic,256,-15.0625,chair,-16.5
297,syntactic,256,-14.9375,cup,-16.5
298,syntactic,256,-19.125,dress,-16.5
299,syntactic,256,-16.5,snow,-16.5
300,syntactic,256,-17.0,leaf,-16.5
302,syntactic,256,-17.25,ring,-16.5
303,syntactic,256,-20.375,table,-16.5
304,syntactic,256,-18.25,coat,-16.5
305,syntactic,256,-20.125,house,-16.5
307,syntactic,256,-19.875,cat,-16.5
308,syntactic,256,-19.25,metal,-16.5
310,syntactic,256,-12.5625,fork,-16.5
311,syntactic,256,-16.375,paper,-16.5
312,syntactic,256,-15.4375,chair,-16.5
313,syntactic,256,-17.375,ant,-16.5
314,syntactic,256,-16.5,plate,-16.5
316,syntactic,256,-21.25,wood,-16.5
317,syntactic,256,-19.875,cloth,-16.5
318,syntactic,256,-20.25,star,-16.5
320,syntactic,256,-16.0,grass,-16.5
321,syntactic,256,-21.0,food,-16.5
323,syntactic,256,-19.0,sun,-16.5
324,syntactic,256,-15.0625,plate,-16.5
325,syntactic,256,-19.875,bolt,-16.5
326,syntactic,256,-14.1875,chair,-16.5
327,syntactic,256,-17.125,ant,-16.5
328,syntactic,256,-18.75,key,-16.5
329,syntactic,256,-18.625,coin,-16.5
330,syntactic,256,-23.875,car,-16.5
331,syntactic,256,-19.375,bird,-16.5
332,syntactic,256,-14.4375,hat,-16.5
333,syntactic,256,-19.375,table,-16.5
334,syntactic,256,-17.0,lion,-16.5
335,syntactic,256,-20.125,sun,-16.5
336,syntactic,256,-17.875,chair,-16.5
337,syntactic,256,-17.875,ant,-16.5
338,syntactic,256,-19.25,paper,-16.5
339,syntactic,256,-18.5,ink,-16.5
340,syntactic,256,-19.75,food,-16.5
341,syntactic,256,-13.1875,lamp,-16.5
342,syntactic,256,-18.625,door,-16.5
343,syntactic,256,-18.375,deer,-16.5
344,syntactic,256,-16.625,rain,-16.5
345,syntactic,256,-17.0,box,-16.5
346,syntactic,256,-21.0,bed,-16.5
347,syntactic,256,-19.875,roof,-16.5
348,syntactic,256,-19.125,wood,-16.5
349,syntactic,256,-16.25,box,-16.5
350,syntactic,256,-17.375,door,-16.5
351,syntactic,256,-18.0,star,-16.5
352,syntactic,256,-14.5,cup,-16.5
353,syntactic,256,-15.5,bag,-16.5
354,syntactic,256,-17.625,moon,-16.5
355,syntactic,256,-19.125,ring,-16.5
356,syntactic,256,-15.125,rock,-16.5
358,syntactic,256,-21.625,fish,-16.5
359,syntactic,256,-16.75,bed,-16.5
360,syntactic,256,-16.75,snow,-16.5
361,syntactic,256,-15.0,grass,-16.5
362,syntactic,256,-17.125,bag,-16.5
363,syntactic,256,-17.875,dog,-16.5
364,syntactic,256,-20.25,paper,-16.5
366,syntactic,256,-18.25,rain,-16.5
367,syntactic,256,-23.0,glass,-16.5
368,syntactic,256,-14.9375,bee,-16.5
369,syntactic,256,-19.5,ink,-16.5
370,syntactic,256,-16.5,dress,-16.5
371,syntactic,256,-23.0,water,-16.5
372,syntactic,256,-18.625,wood,-16.5
373,syntactic,256,-15.375,chair,-16.5
374,syntactic,256,-14.375,coat,-16.5
375,syntactic,256,-15.875,bolt,-16.5
376,syntactic,256,-16.875,ring,-16.5
377,syntactic,256,-16.0,metal,-16.5
378,syntactic,256,-20.5,roof,-16.5
379,syntactic,256,-17.125,bird,-16.5
380,syntactic,256,-18.0,chair,-16.5
381,syntactic,256,-15.375,hat,-16.5
382,syntactic,256,-20.875,bird,-16.5
383,syntactic,256,-16.375,wolf,-16.5
384,syntactic,256,-14.3125,moon,-16.5
385,syntactic,256,-20.75,tree,-16.5
386,syntactic,256,-24.125,table,-16.5
387,syntactic,256,-18.625,house,-16.5
388,syntactic,256,-16.625,bird,-16.5
389,syntactic,256,-18.75,grass,-16.5
390,syntactic,256,-20.0,roof,-16.5
391,syntactic,256,-16.375,bolt,-16.5
392,syntactic,256,-18.875,snow,-16.5
393,syntactic,256,-17.25,rock,-16.5
394,syntactic,256,-16.5,chair,-16.5
395,syntactic,256,-18.25,tree,-16.5
396,syntactic,256,-20.875,fire,-16.5
398,syntactic,256,-19.625,glass,-16.5
400,syntactic,256,-15.25,pen,-16.5
401,syntactic,256,-18.5,water,-16.5
402,syntactic,256,-18.25,paper,-16.5
403,syntactic,256,-18.0,bird,-16.5
404,syntactic,256,-16.25,watch,-16.5
405,syntactic,256,-15.5625,metal,-16.5
406,syntactic,256,-20.5,food,-16.5
407,syntactic,256,-19.0,grass,-16.5
408,syntactic,256,-18.125,roof,-16.5
410,syntactic,256,-16.625,paper,-16.5
411,syntactic,256,-19.625,star,-16.5
412,syntactic,256,-16.875,bird,-16.5
413,syntactic,256,-17.25,ant,-16.5
414,syntactic,256,-19.0,paper,-16.5
415,syntactic,256,-19.5,star,-16.5
416,syntactic,256,-18.375,plate,-16.5
417,syntactic,256,-20.625,hat,-16.5
418,syntactic,256,-19.25,house,-16.5
419,syntactic,256,-13.875,moon,-16.5
420,syntactic,256,-21.0,hat,-16.5
421,syntactic,256,-12.25,fork,-16.5
422,syntactic,256,-18.75,dress,-16.5
423,syntactic,256,-18.875,fire,-16.5
424,syntactic,256,-18.875,box,-16.5
425,syntactic,256,-14.75,leaf,-16.5
426,syntactic,256,-17.875,bee,-16.5
427,syntactic,256,-17.875,hat,-16.5
428,syntactic,256,-15.5625,bee,-16.5
429,syntactic,256,-23.625,wall,-16.5
430,syntactic,256,-19.0,wall,-16.5
432,syntactic,256,-18.0,lion,-16.5
433,syntactic,256,-21.5,house,-16.5
434,syntactic,256,-14.625,moon,-16.5
437,syntactic,256,-18.375,cup,-16.5
438,syntactic,256,-22.625,sun,-16.5
439,syntactic,256,-18.5,flower,-16.5
440,syntactic,256,-21.375,sun,-16.5
441,syntactic,256,-17.125,watch,-16.5
442,syntactic,256,-17.125,ring,-16.5
444,syntactic,256,-18.375,key,-16.5
445,syntactic,256,-13.875,metal,-16.5
446,syntactic,256,-18.5,water,-16.5
447,syntactic,256,-21.75,bird,-16.5
448,syntactic,256,-16.125,lamp,-16.5
449,syntactic,256,-17.0,door,-16.5
450,syntactic,256,-22.5,wind,-16.5
451,syntactic,256,-20.375,key,-16.5
453,syntactic,256,-18.375,cloth,-16.5
454,syntactic,256,-22.125,food,-16.5
455,syntactic,256,-22.125,key,-16.5
456,syntactic,256,-18.375,food,-16.5
457,syntactic,256,-18.75,pants,-16.5
458,syntactic,256,-18.875,bed,-16.5
459,syntactic,256,-17.25,tree,-16.5
460,syntactic,256,-20.5,paper,-16.5
461,syntactic,256,-13.5625,moon,-16.5
462,syntactic,256,-19.5,table,-16.5
464,syntactic,256,-17.75,cup,-16.5
465,syntactic,256,-15.0625,bee,-16.5
466,syntactic,256,-19.75,food,-16.5
469,syntactic,256,-17.5,chair,-16.5
470,syntactic,256,-19.125,door,-16.5
471,syntactic,256,-15.5,leaf,-16.5
472,syntactic,256,-15.3125,bear,-16.5
473,syntactic,256,-18.0,ink,-16.5
474,syntactic,256,-15.6875,knife,-16.5
475,syntactic,256,-15.6875,leaf,-16.5
476,syntactic,256,-18.0,glass,-16.5
477,syntactic,256,-15.6875,roof,-16.5
478,syntactic,256,-16.5,box,-16.5
479,syntactic,256,-15.0625,cup,-16.5
480,syntactic,256,-21.625,book,-16.5
481,syntactic,256,-19.875,floor,-16.5
482,syntactic,256,-21.0,cloth,-16.5
483,syntactic,256,-19.0,water,-16.5
484,syntactic,256,-17.75,knife,-16.5
485,syntactic,256,-22.625,cloth,-16.5
486,syntactic,256,-17.125,pen,-16.5
487,syntactic,256,-17.125,sun,-16.5
488,syntactic,256,-19.5,water,-16.5
489,syntactic,256,-14.625,coin,-16.5
490,syntactic,256,-18.0,bag,-16.5
491,syntactic,256,-15.25,coat,-16.5
492,syntactic,256,-17.125,fire,-16.5
493,syntactic,256,-18.0,house,-16.5
494,syntactic,256,-17.375,coat,-16.5
495,syntactic,256,-14.625,leaf,-16.5
496,syntactic,256,-19.25,grass,-16.5
497,syntactic,256,-20.5,shirt,-16.5
498,syntactic,256,-15.5,cup,-16.5
499,syntactic,256,-19.375,fork,-16.5
500,syntactic,256,-15.6875,watch,-16.5
501,syntactic,256,-19.5,tree,-16.5
502,syntactic,256,-16.875,lion,-16.5
503,syntactic,256,-15.9375,metal,-16.5
504,syntactic,256,-20.625,sand,-16.5
505,syntactic,256,-17.0,bed,-16.5
508,syntactic,256,-16.75,lion,-16.5
509,syntactic,256,-20.5,coin,-16.5
510,syntactic,256,-14.6875,bag,-16.5
511,syntactic,256,-18.0,coin,-16.5
512,syntactic,256,-17.875,pen,-16.5
513,syntactic,256,-17.875,cup,-16.5
514,syntactic,256,-16.75,hat,-16.5
515,syntactic,256,-17.875,ink,-16.5
516,syntactic,256,-17.25,cloth,-16.5
517,syntactic,256,-18.875,flower,-16.5
518,syntactic,256,-21.375,door,-16.5
519,syntactic,256,-15.5,hat,-16.5
520,syntactic,256,-17.5,wire,-16.5
521,syntactic,256,-20.375,sun,-16.5
