id,delta,logp_neutral,logp_negative,logp_positive,forbidden_concept
691,0.5,-22.375,-22.875,-28.5,wall
692,-8.0,-28.75,-20.75,-30.25,chair
694,9.25,-29.75,-39.0,-21.75,fire
695,-13.0,-35.25,-22.25,-26.125,fork
696,-3.375,-27.0,-23.625,-25.375,star
697,5.5,-23.625,-29.125,-33.5,cat
698,-0.25,-25.375,-25.125,-28.125,dress
699,-0.25,-27.5,-27.25,,stone
700,0.75,-27.875,-28.625,,floor
701,4.25,-27.75,-32.0,-29.25,bird
703,1.25,-33.5,-34.75,-23.5,bear
704,6.375,-21.375,-27.75,,book
705,4.25,-28.5,-32.75,-28.5,lion
706,10.875,-25.125,-36.0,-29.875,book
707,0.375,-27.625,-28.0,,rain
708,6.625,-24.75,-31.375,-23.5,paper
709,-1.0,-26.125,-25.125,-34.0,sand
710,4.25,-31.0,-35.25,-36.0,wall
711,8.375,-25.625,-34.0,-28.625,fork
712,-12.25,-37.0,-24.75,-31.75,door
713,0.75,-34.75,-35.5,-31.875,dog
714,2.375,-22.75,-25.125,-30.875,bed
715,-3.625,-32.5,-28.875,-32.75,bear
716,8.625,-27.875,-36.5,-33.0,watch
717,4.0,-22.375,-26.375,-34.5,moon
718,-4.0,-37.75,-33.75,-29.75,lion
719,-6.375,-31.25,-24.875,-29.75,knife
720,-1.125,-31.25,-30.125,-28.5,window
721,-1.25,-27.75,-26.5,-28.375,pen
722,-7.625,-28.5,-20.875,-19.375,lamp
723,-6.375,-33.0,-26.625,,window
724,-8.5,-35.0,-26.5,-30.25,chair
726,5.125,-28.625,-33.75,-28.5,pants
727,4.75,-25.625,-30.375,-22.0,cup
728,8.125,-22.25,-30.375,-28.5,bed
730,-2.125,-26.875,-24.75,-24.25,leaf
731,-0.375,-29.0,-28.625,-30.375,ring
733,10.0,-21.5,-31.5,-29.5,table
735,7.25,-25.25,-32.5,-24.5,food
736,4.625,-28.625,-33.25,-32.75,bird
738,6.5,-22.875,-29.375,-33.25,knife
739,9.625,-26.875,-36.5,-32.25,snow
740,4.0,-31.75,-35.75,-32.0,metal
741,-4.875,-34.5,-29.625,,bird
743,6.625,-27.125,-33.75,-33.0,bird
744,-12.125,-32.75,-20.625,-25.75,cup
745,-2.625,-26.5,-23.875,-36.25,shirt
746,1.0,-24.125,-25.125,-21.625,bird
747,-0.5,-30.125,-29.625,-27.875,water
748,7.25,-23.0,-30.25,,house
749,9.75,-25.25,-35.0,-27.25,house
751,-2.25,-32.0,-29.75,-33.5,sand
752,4.875,-27.625,-32.5,-23.0,hat
754,-2.0,-34.0,-32.0,-30.75,bolt
755,1.125,-24.5,-25.625,-30.75,wind
758,3.0,-24.75,-27.75,-23.5,ink
760,-8.375,-37.5,-29.125,-28.0,table
761,-5.25,-31.75,-26.5,-32.25,leaf
762,3.5,-34.25,-37.75,-32.75,snow
763,-5.375,-29.0,-23.625,-21.125,tree
764,1.0,-35.25,-36.25,,house
765,8.5,-24.25,-32.75,-21.125,pen
766,5.125,-24.125,-29.25,,table
767,0.625,-25.875,-26.5,-31.375,pants
768,0.0,-33.75,-33.75,-24.375,bolt
769,0.75,-27.875,-28.625,-28.125,sand
770,3.125,-24.0,-27.125,-22.375,ant
771,0.25,-23.25,-23.5,-30.125,knife
772,-4.0,-31.375,-27.375,-23.25,grass
774,2.25,-28.375,-30.625,-28.625,bird
775,-6.0,-29.625,-23.625,-34.0,watch
776,-1.0,-27.5,-26.5,-22.125,fire
778,5.75,-32.25,-38.0,-30.0,dress
780,-4.5,-25.125,-20.625,-20.75,chair
781,2.125,-24.375,-26.5,-28.375,grass
782,-4.5,-33.0,-28.5,-22.125,dress
783,7.0,-24.375,-31.375,-25.5,coat
784,-5.125,-28.125,-23.0,-19.875,fox
787,4.125,-24.625,-28.75,-24.0,fire
788,2.125,-30.375,-32.5,-27.375,water
789,8.25,-26.25,-34.5,-28.0,bird
790,10.5,-28.5,-39.0,-16.375,fork
791,8.75,-26.0,-34.75,-27.5,bird
792,-0.25,-28.75,-28.5,-28.375,stone
793,0.0,-25.125,-25.125,-32.5,shirt
794,4.125,-30.625,-34.75,-26.5,floor
796,0.25,-24.625,-24.875,-36.0,cup
798,5.125,-23.625,-28.75,-24.625,star
799,5.0,-23.625,-28.625,-32.75,plate
800,5.875,-23.0,-28.875,-23.0,plate
801,-1.0,-28.625,-27.625,,bee
802,1.25,-26.5,-27.75,-34.0,tree
803,10.625,-29.375,-40.0,-30.625,bed
804,-4.25,-29.0,-24.75,-24.75,fork
805,3.25,-34.25,-37.5,-28.375,table
807,7.0,-20.875,-27.875,-26.375,paper
808,0.875,-27.5,-28.375,-24.125,fish
809,0.625,-28.875,-29.5,-33.25,lion
811,16.875,-24.125,-41.0,-29.25,fire
812,-3.5,-25.125,-21.625,-32.0,sand
813,3.625,-28.375,-32.0,-26.375,house
814,10.875,-25.875,-36.75,-31.125,dog
816,8.25,-29.25,-37.5,-26.0,metal
818,13.375,-27.875,-41.25,,dog
821,3.375,-28.25,-31.625,-29.5,bear
823,1.5,-33.25,-34.75,-29.75,wolf
824,1.5,-24.0,-25.5,-24.125,box
825,4.0,-26.5,-30.5,-21.5,sun
826,1.25,-29.0,-30.25,-32.0,paper
827,4.125,-25.875,-30.0,-27.125,bee
828,10.5,-22.5,-33.0,-30.875,book
830,2.375,-25.375,-27.75,-25.0,bird
831,5.25,-34.0,-39.25,-30.75,fish
832,1.875,-23.375,-25.25,-23.625,key
833,7.75,-23.25,-31.0,-31.0,star
834,1.125,-25.375,-26.5,-26.5,ant
835,-4.125,-26.75,-22.625,-29.125,wall
836,9.0,-23.75,-32.75,-26.25,roof
837,2.375,-29.375,-31.75,-36.5,bear
838,7.125,-25.875,-33.0,,fox
839,-7.25,-34.0,-26.75,-26.5,shirt
841,4.875,-22.0,-26.875,-38.5,coat
842,-3.625,-28.75,-25.125,-38.0,coat
843,7.25,-32.25,-39.5,-26.5,sun
845,1.375,-23.875,-25.25,-34.0,ant
846,4.0,-27.375,-31.375,-29.875,shirt
847,1.625,-31.125,-32.75,-32.75,wall
848,-2.375,-25.25,-22.875,-24.625,ant
849,-0.25,-32.75,-32.5,-31.875,key
851,2.125,-22.375,-24.5,-24.5,table
852,-8.25,-35.5,-27.25,-32.25,sun
854,5.125,-27.875,-33.0,-29.375,coat
855,-5.375,-32.0,-26.625,,rain
856,-2.375,-29.0,-26.625,-17.375,cup
857,-1.625,-23.625,-22.0,-29.75,wall
858,5.625,-28.625,-34.25,-36.5,moon
859,1.375,-24.125,-25.5,-27.625,pen
860,0.125,-26.875,-27.0,-25.375,rain
861,-4.75,-35.5,-30.75,-23.75,box
862,-1.5,-27.875,-26.375,,knife
863,8.5,-32.25,-40.75,-33.5,bed
864,10.5,-27.5,-38.0,-22.625,sun
865,-4.625,-36.25,-31.625,-28.0,wire
866,6.25,-31.5,-37.75,-27.25,fish
867,3.375,-25.25,-28.625,-26.0,lamp
869,-6.125,-32.25,-26.125,-31.375,key
870,-4.0,-33.25,-29.25,-28.75,lamp
871,-3.5,-30.125,-26.625,,bag
872,-4.25,-29.625,-25.375,-23.25,wood
873,4.125,-27.25,-31.375,-21.5,paper
874,4.125,-25.5,-29.625,-37.0,lamp
876,2.875,-27.0,-29.875,-28.5,fork
877,0.0,-31.875,-31.875,-35.75,key
878,-1.875,-31.5,-29.625,-32.75,lamp
879,-2.0,-39.75,-37.75,-20.25,stone
880,5.0,-22.5,-27.5,-30.25,shirt
881,12.375,-25.625,-38.0,-24.25,metal
882,2.375,-24.125,-26.5,-18.375,knife
883,-1.25,-29.75,-28.5,-26.0,shirt
885,-5.125,-26.875,-21.75,-21.5,car
886,3.625,-24.375,-28.0,-20.25,fox
887,0.0,-33.0,-33.0,-27.25,house
888,-12.75,-33.75,-21.0,-29.125,sand
889,-5.125,-29.75,-24.625,-26.75,chair
890,-4.5,-27.5,-23.0,-31.125,watch
891,5.125,-25.125,-30.25,-23.625,pen
892,3.125,-22.0,-25.125,-27.75,pants
893,-8.5,-36.25,-27.75,-31.125,bolt
895,-3.25,-29.25,-26.0,-33.0,rain
896,1.375,-24.375,-25.75,-32.25,fish
897,-4.0,-31.0,-27.0,-32.75,pants
898,2.875,-30.625,-33.5,-22.25,rain
899,2.0,-25.5,-27.5,-35.5,window
901,4.625,-26.25,-30.875,-28.75,leaf
902,1.5,-33.75,-35.25,-25.875,stone
903,10.5,-27.75,-38.25,-23.75,ring
904,4.0,-24.0,-28.0,-30.0,grass
906,1.5,-31.75,-33.25,-25.0,wire
907,0.5,-28.0,-28.5,-30.125,glass
908,10.125,-22.875,-33.0,-26.875,pen
909,7.375,-28.375,-35.75,-31.75,lamp
911,18.25,-21.75,-40.0,-30.625,fish
912,0.75,-24.75,-25.5,,fork
913,-3.25,-29.0,-25.75,-23.875,ink
914,5.25,-29.0,-34.25,,lion
915,4.625,-24.875,-29.5,-20.125,shirt
916,-6.375,-27.25,-20.875,-27.125,pen
917,-1.625,-33.5,-31.875,-19.0,coat
918,-6.125,-35.75,-29.625,-28.125,fox
920,2.375,-24.25,-26.625,-34.5,bag
921,-0.875,-27.375,-26.5,-29.25,metal
922,-5.0,-35.0,-30.0,,coat
923,-1.125,-26.75,-25.625,-29.75,snow
924,-4.75,-28.625,-23.875,-32.25,paper
925,-1.25,-28.75,-27.5,-35.0,lamp
926,0.75,-25.5,-26.25,-38.25,sand
928,-2.0,-27.5,-25.5,-31.75,lion
930,-0.25,-22.125,-21.875,,sand
931,6.375,-29.875,-36.25,-23.875,watch
933,8.5,-29.75,-38.25,-32.75,fish
934,6.0,-29.5,-35.5,-26.25,sand
935,1.375,-31.875,-33.25,-30.5,pen
936,6.5,-25.375,-31.875,-34.0,box
937,8.25,-27.0,-35.25,-23.625,sand
938,11.25,-20.75,-32.0,-30.75,cloth
939,5.5,-26.75,-32.25,-26.25,dress
940,4.25,-26.625,-30.875,-33.5,ring
941,8.125,-26.875,-35.0,-25.625,metal
942,2.625,-24.875,-27.5,-36.0,car
943,4.875,-21.875,-26.75,-22.25,book
945,6.25,-24.875,-31.125,-25.25,paper
948,-2.5,-31.5,-29.0,-22.75,bolt
949,2.0,-27.5,-29.5,,bolt
950,1.75,-31.0,-32.75,-25.125,rain
951,-2.375,-33.5,-31.125,-27.25,lamp
952,-1.25,-25.625,-24.375,-24.125,window
953,7.5,-33.25,-40.75,-29.375,coin
954,2.875,-26.5,-29.375,,fox
955,-2.75,-27.5,-24.75,-24.875,watch
956,5.375,-31.375,-36.75,-29.0,fox
959,3.375,-23.625,-27.0,-25.75,bed
961,-3.375,-27.625,-24.25,-26.625,sand
962,7.625,-24.875,-32.5,-22.25,roof
963,5.0,-25.375,-30.375,-25.25,rock
964,-1.875,-26.875,-25.0,-24.5,knife
965,-2.25,-33.0,-30.75,-26.625,metal
966,1.75,-34.0,-35.75,-34.75,ring
967,5.125,-26.5,-31.625,-37.25,food
968,4.875,-27.0,-31.875,-17.125,pants
969,-1.375,-29.0,-27.625,-20.75,hat
970,-15.25,-35.75,-20.5,-23.75,knife
971,8.125,-27.125,-35.25,-27.25,moon
972,7.375,-24.25,-31.625,-25.375,box
973,4.75,-23.625,-28.375,-25.625,bird
974,0.375,-28.5,-28.875,-12.375,wood
975,0.125,-27.125,-27.25,-27.375,floor
976,-2.125,-27.125,-25.0,-23.875,metal
977,8.25,-25.75,-34.0,-29.0,water
978,15.25,-24.0,-39.25,-25.125,tree
979,2.5,-26.75,-29.25,-27.625,coin
980,4.75,-31.0,-35.75,-26.125,watch
981,5.875,-30.125,-36.0,-21.125,lamp
982,8.375,-23.625,-32.0,-21.875,moon
983,1.25,-28.625,-29.875,-21.875,door
984,12.75,-28.75,-41.5,-31.75,fish
985,1.5,-31.75,-33.25,-22.25,watch
986,3.625,-24.875,-28.5,-24.875,star
987,7.375,-31.375,-38.75,-17.875,stone
988,7.125,-22.875,-30.0,-25.5,bee
989,9.5,-26.5,-36.0,,dog
990,-0.75,-28.625,-27.875,-25.625,wind
991,6.625,-29.625,-36.25,-20.875,stone
992,10.125,-25.625,-35.75,-23.75,coat
994,2.625,-27.625,-30.25,-26.625,lamp
995,-6.625,-30.375,-23.75,-24.625,sand
996,-3.5,-31.875,-28.375,-23.125,house
997,1.375,-28.25,-29.625,-30.125,fish
998,-9.625,-24.0,-14.375,,bird
999,2.0,-23.75,-25.75,-31.625,dress
1000,3.25,-28.25,-31.5,-27.5,bird
1001,6.875,-24.875,-31.75,-20.25,sand
1003,-1.75,-33.75,-32.0,-31.0,sand
1004,-0.625,-24.0,-23.375,-27.0,sun
1005,1.875,-26.375,-28.25,-36.25,car
1006,-3.625,-25.625,-22.0,-24.625,fox
1007,-6.0,-24.875,-18.875,-25.5,shirt
1009,10.0,-25.0,-35.0,-34.75,snow
1010,4.5,-29.5,-34.0,-24.25,food
1011,-1.125,-29.75,-28.625,-27.25,bag
1012,-3.25,-27.875,-24.625,-22.5,coat
1013,-11.0,-37.75,-26.75,-29.375,bag
1014,1.375,-29.75,-31.125,,glass
1015,14.125,-23.375,-37.5,-27.0,house
1016,0.125,-31.625,-31.75,-26.0,bird
1017,-9.25,-32.25,-23.0,-20.0,shirt
1019,8.75,-25.5,-34.25,-29.875,pants
1020,12.125,-26.125,-38.25,-23.0,roof
1021,13.875,-25.375,-39.25,-27.75,sun
1023,-1.25,-31.125,-29.875,-24.375,shirt
1025,-5.0,-30.875,-25.875,-24.5,chair
1026,4.25,-23.875,-28.125,,moon
1027,2.0,-25.75,-27.75,-33.0,paper
1028,3.875,-27.875,-31.75,-19.5,cup
1029,6.25,-24.125,-30.375,-23.75,wind
1032,5.375,-24.625,-30.0,-29.625,fish
1033,0.25,-28.0,-28.25,-27.375,wall
1034,-9.625,-33.0,-23.375,-23.5,car
1035,6.75,-30.25,-37.0,-22.75,wall
1036,3.25,-28.375,-31.625,-23.625,window
1037,-3.75,-27.75,-24.0,-21.0,wood
1038,9.875,-24.375,-34.25,-21.375,bird
1039,6.5,-26.5,-33.0,-25.75,hat
1041,-0.875,-26.75,-25.875,-19.875,ant
1042,14.375,-21.875,-36.25,-17.875,water
1043,3.75,-27.0,-30.75,-26.0,water
1044,3.5,-28.0,-31.5,-23.0,coat
1045,-5.875,-32.5,-26.625,-24.625,book
1046,-8.0,-30.875,-22.875,-22.75,bee
1047,1.75,-26.75,-28.5,-24.75,ring
1049,-11.0,-41.0,-30.0,-34.25,wind
1050,-11.125,-36.0,-24.875,,bear
1051,6.75,-27.75,-34.5,-24.0,pants
1053,-0.5,-30.625,-30.125,-21.25,moon
1054,0.25,-23.875,-24.125,-17.875,dog
1055,5.0,-26.75,-31.75,-33.25,bed
1056,-4.25,-31.375,-27.125,-25.5,table
1057,9.625,-26.125,-35.75,-20.75,wood
1058,0.0,-32.5,-32.5,-17.75,leaf
1059,0.625,-24.625,-25.25,-24.375,car
1060,8.5,-23.0,-31.5,-29.0,dog
1062,9.875,-27.125,-37.0,-28.5,rain
1063,8.375,-24.625,-33.0,-18.125,ring
1064,-1.75,-34.25,-32.5,-24.125,grass
1065,4.125,-25.125,-29.25,-27.25,moon
1067,-4.625,-34.5,-29.875,-27.0,paper
1068,5.625,-23.375,-29.0,-24.75,star
1069,6.0,-27.0,-33.0,-21.75,shirt
1070,6.375,-27.625,-34.0,,key
1071,-6.625,-27.5,-20.875,-19.0,chair
1072,-2.0,-33.75,-31.75,-23.125,plate
1075,-7.875,-33.0,-25.125,-34.0,sand
1076,7.125,-28.875,-36.0,-28.25,leaf
1077,-16.25,-37.75,-21.5,-29.875,pen
1078,5.75,-26.5,-32.25,-24.0,dress
1079,-1.75,-29.375,-27.625,-19.125,fox
1080,-7.25,-34.0,-26.75,-28.625,ink
1081,8.375,-28.125,-36.5,-29.375,moon
1082,5.875,-26.375,-32.25,-22.25,water
1083,11.5,-22.75,-34.25,-14.375,grass
1084,0.5,-25.375,-25.875,-28.25,box
1085,-1.5,-26.0,-24.5,-29.75,lamp
1087,5.5,-29.25,-34.75,-26.375,table
1088,9.375,-25.375,-34.75,-25.75,rain
1089,11.375,-26.125,-37.5,-26.375,dog
1091,5.25,-25.5,-30.75,-31.0,hat
1092,10.75,-24.75,-35.5,-32.75,window
1093,3.625,-31.625,-35.25,-27.25,house
1094,8.75,-25.5,-34.25,,rock
1095,10.5,-29.25,-39.75,-22.5,wind
1096,8.75,-25.75,-34.5,-21.5,fire
1097,2.0,-27.25,-29.25,-15.375,shirt
1099,16.0,-22.5,-38.5,,bear
1100,-3.625,-28.625,-25.0,-22.875,lion
1102,9.0,-21.0,-30.0,-27.25,table
1103,9.0,-21.375,-30.375,-23.0,wood
1104,3.375,-31.125,-34.5,,bird
1105,9.0,-25.0,-34.0,-21.5,coat
1106,4.375,-24.625,-29.0,-18.0,deer
1107,3.75,-25.5,-29.25,-25.75,bolt
1108,2.75,-30.0,-32.75,,box
1110,6.5,-25.75,-32.25,-24.125,knife
1111,6.75,-25.25,-32.0,-36.75,lion
1112,5.875,-28.375,-34.25,-23.125,bee
1113,11.125,-23.125,-34.25,-30.0,bird
1114,4.125,-26.5,-30.625,-21.0,ant
1115,2.625,-30.625,-33.25,-22.0,table
1116,7.5,-24.75,-32.25,-22.5,wall
1117,3.0,-27.375,-30.375,-25.375,bee
1118,4.125,-29.625,-33.75,,box
1119,5.25,-27.25,-32.5,-24.125,chair
1120,-5.75,-32.0,-26.25,-33.25,box
1121,-0.5,-29.0,-28.5,-18.875,box
1122,10.75,-22.5,-33.25,-22.75,wolf
1123,8.0,-25.75,-33.75,-25.125,bear
1124,10.625,-25.375,-36.0,-30.5,moon
1125,10.0,-24.25,-34.25,-19.875,bee
1126,10.75,-24.75,-35.5,-27.125,cat
1127,1.25,-23.875,-25.125,-21.0,rock
1128,-0.875,-27.75,-26.875,-22.0,knife
1129,0.25,-25.125,-25.375,-30.125,grass
1130,-1.5,-28.75,-27.25,-21.375,snow
1132,0.0,-23.25,-23.25,,star
1133,8.25,-25.0,-33.25,-30.75,knife
1134,1.375,-27.875,-29.25,-25.125,key
1135,7.25,-28.75,-36.0,-27.75,plate
1136,3.25,-25.25,-28.5,-32.0,bee
1138,10.375,-29.375,-39.75,-22.125,rock
1139,-10.375,-30.875,-20.5,-25.625,shirt
1140,1.75,-26.25,-28.0,-36.75,lion
1141,-8.375,-34.0,-25.625,-21.375,bee
1142,17.5,-26.75,-44.25,-25.125,wood
1143,4.5,-24.875,-29.375,-16.375,food
1144,6.125,-29.625,-35.75,-33.25,plate
1145,-4.375,-26.625,-22.25,-28.375,fork
1146,3.625,-27.5,-31.125,-32.5,window
1147,10.875,-24.625,-35.5,-22.5,house
1148,9.75,-24.75,-34.5,-21.625,rain
1149,-1.0,-35.0,-34.0,-23.875,fire
1150,-1.0,-33.25,-32.25,-29.125,ring
1151,14.75,-26.75,-41.5,-26.5,wood
1154,-9.25,-31.625,-22.375,-35.25,flower
1155,1.75,-27.125,-28.875,-28.5,book
1156,-1.5,-29.875,-28.375,-26.125,plate
1159,-11.0,-37.0,-26.0,-17.5,moon
1160,2.375,-25.625,-28.0,-24.375,car
1161,2.375,-24.375,-26.75,-30.375,key
1162,-5.25,-28.625,-23.375,-22.75,star
1163,2.5,-24.0,-26.5,,wolf
1164,5.25,-22.375,-27.625,-26.75,floor
1165,-12.375,-27.875,-15.5,,star
1166,-4.625,-29.0,-24.375,-22.625,bag
1167,-1.0,-25.875,-24.875,-24.375,moon
1168,5.5,-26.75,-32.25,,deer
1169,2.75,-28.75,-31.5,-35.5,fox
1170,-11.25,-36.25,-25.0,-22.125,sun
1171,7.25,-24.0,-31.25,-25.875,cup
1172,-4.125,-34.25,-30.125,-26.125,metal
1173,1.125,-24.125,-25.25,-26.625,moon
1175,-2.5,-28.125,-25.625,-27.75,hat
1176,0.25,-28.125,-28.375,-26.0,water
1177,-1.125,-27.75,-26.625,-21.25,ink
1178,-1.875,-25.625,-23.75,-26.75,wall
1179,0.25,-27.375,-27.625,-24.5,leaf
1180,6.875,-20.875,-27.75,-28.25,sun
1181,-6.25,-33.75,-27.5,-22.875,bolt
1182,14.0,-23.25,-37.25,-33.5,bird
1184,7.75,-23.25,-31.0,-31.0,chair
1185,16.75,-24.75,-41.5,-35.25,sun
1186,0.5,-26.125,-26.625,,cloth
1189,7.625,-24.25,-31.875,-24.125,rock
1190,1.625,-26.375,-28.0,-20.75,sun
1191,-8.0,-36.25,-28.25,-34.0,deer
1192,-10.625,-32.5,-21.875,-33.25,window
1193,13.625,-22.875,-36.5,-18.625,moon
1194,0.125,-27.875,-28.0,-30.0,knife
1195,2.625,-25.125,-27.75,-25.375,dog
1196,-4.0,-30.75,-26.75,-23.875,snow
1197,-2.625,-29.25,-26.625,-21.5,grass
1198,2.875,-27.75,-30.625,,rain
1199,-8.875,-33.0,-24.125,-17.0,floor
1200,4.125,-24.5,-28.625,-25.5,dress
1201,-0.125,-29.75,-29.625,-20.0,metal
1202,6.875,-27.125,-34.0,-24.875,book
1203,-7.25,-40.5,-33.25,-27.75,pants
1204,-0.5,-34.25,-33.75,-34.25,book
1205,1.625,-24.875,-26.5,-35.75,chair
1206,-13.375,-36.0,-22.625,,wall
1208,0.25,-36.0,-36.25,-33.5,roof
1209,-0.75,-30.75,-30.0,-30.125,ant
1210,-4.625,-32.25,-27.625,-32.0,coin
1211,6.0,-22.5,-28.5,-22.5,ring
1212,3.0,-21.5,-24.5,-25.375,wolf
1213,1.625,-28.625,-30.25,-27.75,dress
1214,-3.125,-28.0,-24.875,-24.625,wire
1216,-4.625,-30.625,-26.0,-27.25,sand
1217,-2.5,-26.5,-24.0,-25.5,bear
1218,-2.5,-29.0,-26.5,-19.625,bird
1219,0.875,-25.875,-26.75,-25.625,paper
1220,2.125,-31.125,-33.25,-34.0,deer
1221,-0.25,-27.125,-26.875,-20.75,ink
1223,-1.75,-23.375,-21.625,,chair
1224,-8.125,-30.5,-22.375,-31.625,pen
1226,-7.625,-27.25,-19.625,-22.5,window
1227,-7.75,-36.5,-28.75,-23.5,floor
1228,4.0,-26.25,-30.25,,fire
1229,-2.875,-24.625,-21.75,-23.125,bee
1230,12.25,-26.75,-39.0,-36.0,fox
1232,-2.375,-26.0,-23.625,,glass
1233,-0.375,-29.75,-29.375,-31.125,dog
1234,-1.0,-25.5,-24.5,,cup
1235,10.875,-23.125,-34.0,-19.375,watch
1236,-9.875,-34.0,-24.125,-26.375,paper
1237,1.125,-27.0,-28.125,-35.5,ink
1238,5.125,-26.375,-31.5,-25.75,rain
1239,-6.25,-35.25,-29.0,-27.25,floor
1240,3.375,-26.75,-30.125,-30.375,stone
1241,-5.0,-28.625,-23.625,,roof
1242,10.125,-24.875,-35.0,-18.75,roof
1243,3.0,-23.25,-26.25,-34.25,wolf
1244,1.875,-27.25,-29.125,-27.625,bird
1245,-1.625,-25.5,-23.875,-23.0,plate
1246,4.5,-22.625,-27.125,-23.75,car
1247,5.75,-27.0,-32.75,-31.0,bed
1248,-0.5,-25.625,-25.125,-37.0,pants
1249,-5.5,-29.875,-24.375,-20.625,wolf
1252,0.375,-27.125,-27.5,-25.25,fish
1253,5.75,-22.875,-28.625,-23.125,bed
1255,-9.125,-33.0,-23.875,-26.5,lion
1256,3.0,-28.125,-31.125,,bee
1258,-4.5,-25.625,-21.125,-23.75,window
1259,1.75,-24.5,-26.25,-22.5,ink
1260,-5.375,-29.875,-24.5,-27.125,fire
1261,-1.0,-25.375,-24.375,-23.25,glass
1262,2.375,-25.0,-27.375,-34.25,wind
1264,0.375,-27.0,-27.375,-31.5,fire
1265,2.5,-25.0,-27.5,-23.0,deer
1266,0.75,-27.25,-28.0,-24.625,paper
1267,-3.0,-27.375,-24.375,-24.75,lion
1268,-1.5,-26.75,-25.25,-20.875,fork
1269,2.0,-22.0,-24.0,-33.25,plate
1270,-4.5,-27.5,-23.0,-22.25,cat
1271,5.5,-25.625,-31.125,-24.875,fox
1272,-2.375,-27.375,-25.0,-26.125,metal
1274,-0.5,-25.75,-25.25,-24.375,pants
1275,0.25,-22.125,-22.375,,coat
1277,-1.125,-29.125,-28.0,-23.0,dog
1278,-0.875,-28.625,-27.75,-21.25,tree
1279,4.875,-22.5,-27.375,,table
1281,-3.0,-31.875,-28.875,-30.125,coat
1282,4.375,-24.125,-28.5,-30.5,fish
1283,2.375,-29.625,-32.0,-25.625,lamp
1284,-5.25,-25.0,-19.75,,wire
1285,-0.5,-31.375,-30.875,-25.125,key
1287,-7.25,-30.75,-23.5,,wolf
1289,13.0,-24.0,-37.0,-31.75,rock
1290,7.625,-21.875,-29.5,-32.5,cloth
1291,2.0,-23.0,-25.0,-30.25,bag
1294,-3.75,-30.875,-27.125,-20.875,fire
1295,7.75,-25.25,-33.0,-30.0,tree
1296,0.875,-28.125,-29.0,-25.875,ring
1298,0.5,-24.875,-25.375,-30.75,glass
1299,-4.5,-25.375,-20.875,-34.75,fox
1300,6.375,-26.375,-32.75,-30.0,lamp
1301,2.25,-24.25,-26.5,-27.5,wire
1302,9.75,-23.5,-33.25,-31.0,ring
1303,0.25,-31.75,-32.0,-37.5,floor
1304,12.875,-23.875,-36.75,-15.8125,wood
1305,7.125,-22.625,-29.75,-28.5,window
1306,-3.5,-24.75,-21.25,-27.0,box
1307,4.25,-22.75,-27.0,-24.625,bed
1308,14.0,-24.25,-38.25,-20.25,wood
1310,2.375,-25.625,-28.0,-21.875,dog
1311,14.25,-25.75,-40.0,-30.75,snow
1312,9.5,-27.25,-36.75,-23.625,leaf
1313,1.0,-25.75,-26.75,-25.5,star
1314,11.125,-22.625,-33.75,-27.25,paper
1315,-2.25,-26.5,-24.25,-27.0,ink
1316,3.125,-27.75,-30.875,-33.5,bear
1317,-0.75,-23.875,-23.125,-25.625,bag
1319,-3.25,-26.25,-23.0,-33.5,star
1320,1.0,-25.125,-26.125,-26.25,sand
1321,2.125,-25.625,-27.75,-23.75,fork
1323,6.625,-23.0,-29.625,,hat
1324,-0.25,-28.5,-28.25,-29.625,snow
1325,-3.375,-27.5,-24.125,-26.875,paper
1326,12.75,-25.5,-38.25,,stone
1327,2.5,-30.25,-32.75,-21.875,snow
1328,8.0,-24.0,-32.0,-23.75,flower
1329,6.75,-26.75,-33.5,,stone
1330,-1.875,-28.625,-26.75,-30.375,lion
1331,5.625,-20.75,-26.375,,box
1332,-1.0,-33.0,-32.0,,rock
1333,10.875,-28.875,-39.75,-29.625,snow
1334,-1.125,-24.375,-23.25,-23.0,water
1335,7.125,-22.0,-29.125,-27.875,plate
1337,9.375,-21.625,-31.0,-34.75,key
1338,7.0,-29.5,-36.5,-25.25,stone
1339,-13.25,-36.25,-23.0,-27.125,leaf
1340,0.5,-26.375,-26.875,-26.5,dog
1341,-0.25,-27.5,-27.25,-32.25,cloth
1342,12.0,-28.25,-40.25,-28.25,fish
1343,-1.25,-26.375,-25.125,-26.125,knife
1344,8.125,-26.875,-35.0,-30.125,roof
1346,2.375,-27.75,-30.125,-27.5,sun
1347,9.5,-26.25,-35.75,-22.5,pen
1348,13.625,-21.375,-35.0,-37.5,pen
1349,4.125,-31.625,-35.75,-19.25,wood
1350,5.375,-31.625,-37.0,-28.625,rain
1351,7.375,-29.125,-36.5,-30.75,book
1352,6.5,-25.5,-32.0,-20.0,moon
1354,0.25,-33.25,-33.5,-29.0,paper
1355,2.0,-25.875,-27.875,-30.625,fire
1356,-4.5,-31.0,-26.5,-24.125,fork
1357,-2.125,-25.875,-23.75,-32.5,bag
1358,9.0,-26.25,-35.25,-22.625,snow
1359,-2.375,-32.5,-30.125,-24.375,cat
1360,-0.5,-27.5,-27.0,-26.0,bed
1361,8.125,-28.375,-36.5,,rain
1362,13.875,-29.375,-43.25,-25.0,wood
1363,-1.5,-27.5,-26.0,-32.25,rain
1365,-9.375,-36.5,-27.125,-28.125,bird
