id,distractor_type,distractor_length,logp,forbidden_concept,logp_smoothed
1579,syntactic,256,-22.0,screw,-23.818185163858594
1580,syntactic,256,-20.5,coin,-23.818185163858594
1581,syntactic,256,-25.0,table,-23.818185163858594
1582,syntactic,256,-24.0,paper,-23.818185163858594
1583,syntactic,256,-24.0,stone,-23.818185163858594
1584,syntactic,256,-20.0,house,-23.818185163858594
1585,syntactic,256,-25.0,ant,-23.818185163858594
1586,syntactic,256,-21.0,box,-23.818185163858594
1587,syntactic,256,-22.0,window,-23.818185163858594
1588,syntactic,256,-21.5,moon,-23.818185163858594
1589,syntactic,256,-24.0,food,-23.818185163858594
1590,syntactic,256,-26.0,glass,-23.818185163858594
1591,syntactic,256,-23.0,bird,-23.818185163858594
1592,syntactic,256,-18.0,lion,-23.818185163858594
1593,syntactic,256,-22.0,wood,-23.818185163858594
1594,syntactic,256,-25.0,chair,-23.818185163858594
1595,syntactic,256,-21.0,window,-23.818185163858594
1596,syntactic,256,-22.0,deer,-23.818185163858594
1597,syntactic,256,-26.0,leaf,-23.818185163858594
1598,syntactic,256,-26.0,sun,-23.818185163858594
1599,syntactic,256,-21.0,cat,-23.818185163858594
1600,syntactic,256,-24.0,stone,-23.818185163858594
1601,syntactic,256,-21.0,wood,-23.818185163858594
1602,syntactic,256,-25.0,metal,-23.818185163858594
1603,syntactic,256,-28.0,shirt,-23.818185163858594
1604,syntactic,256,-21.0,fire,-23.818185163858594
1605,syntactic,256,-23.0,stone,-23.818185163858594
1606,syntactic,256,-25.0,cloth,-23.818185163858594
1607,syntactic,256,-26.0,bear,-23.818185163858594
1608,syntactic,256,-24.0,wire,-23.818185163858594
1609,syntactic,256,-22.0,dog,-23.818185163858594
1610,syntactic,256,-23.0,shoe,-23.818185163858594
1611,syntactic,256,-28.0,knife,-23.818185163858594
1612,syntactic,256,-18.0,lion,-23.818185163858594
1613,syntactic,256,-25.0,chair,-23.818185163858594
1614,syntactic,256,-23.0,spoon,-23.818185163858594
1615,syntactic,256,-21.0,wood,-23.818185163858594
1616,syntactic,256,-26.0,ring,-23.818185163858594
1617,syntactic,256,-22.0,bag,-23.818185163858594
1618,syntactic,256,-25.0,pen,-23.818185163858594
1619,syntactic,256,-24.0,ant,-23.818185163858594
1620,syntactic,256,-25.0,chair,-23.818185163858594
1621,syntactic,256,-22.0,shoe,-23.818185163858594
1622,syntactic,256,-28.0,leaf,-23.818185163858594
1623,syntactic,256,-26.0,bear,-23.818185163858594
1624,syntactic,256,-25.0,metal,-23.818185163858594
1625,syntactic,256,-19.0,fire,-23.818185163858594
1626,syntactic,256,-24.0,flower,-23.818185163858594
1627,syntactic,256,-28.0,door,-23.818185163858594
1628,syntactic,256,-27.0,pen,-23.818185163858594
1629,syntactic,256,-21.0,window,-23.818185163858594
1630,syntactic,256,-28.0,door,-23.818185163858594
1631,syntactic,256,-28.0,dress,-23.818185163858594
1632,syntactic,256,-21.0,deer,-23.818185163858594
1633,syntactic,256,-29.0,floor,-23.818185163858594
1634,syntactic,256,-22.0,rope,-23.818185163858594
1635,syntactic,256,-24.0,sun,-23.818185163858594
1636,syntactic,256,-25.0,ink,-23.818185163858594
1637,syntactic,256,-21.0,fish,-23.818185163858594
1638,syntactic,256,-24.0,ring,-23.818185163858594
1639,syntactic,256,-24.0,food,-23.818185163858594
1640,syntactic,256,-24.0,spoon,-23.818185163858594
1641,syntactic,256,-26.0,plate,-23.818185163858594
1642,syntactic,256,-26.0,wall,-23.818185163858594
1643,syntactic,256,-25.0,wall,-23.818185163858594
1644,syntactic,256,-24.0,wire,-23.818185163858594
1645,syntactic,256,-22.0,fish,-23.818185163858594
1646,syntactic,256,-25.0,rock,-23.818185163858594
1647,syntactic,256,-28.0,door,-23.818185163858594
1648,syntactic,256,-21.0,fox,-23.818185163858594
1649,syntactic,256,-26.0,rain,-23.818185163858594
1650,syntactic,256,-26.0,glass,-23.818185163858594
1651,syntactic,256,-23.0,car,-23.818185163858594
1652,syntactic,256,-28.0,rain,-23.818185163858594
1653,syntactic,256,-25.0,sun,-23.818185163858594
1654,syntactic,256,-27.0,cup,-23.818185163858594
1655,syntactic,256,-29.0,floor,-23.818185163858594
1656,syntactic,256,-26.0,rock,-23.818185163858594
1657,syntactic,256,-24.0,car,-23.818185163858594
1658,syntactic,256,-28.0,knife,-23.818185163858594
1659,syntactic,256,-25.0,bolt,-23.818185163858594
1660,syntactic,256,-23.0,sand,-23.818185163858594
1661,syntactic,256,-23.0,paper,-23.818185163858594
1662,syntactic,256,-19.0,nail,-23.818185163858594
1663,syntactic,256,-25.0,bowl,-23.818185163858594
1664,syntactic,256,-23.0,moon,-23.818185163858594
1665,syntactic,256,-24.0,bag,-23.818185163858594
0,syntactic,1024,-34.0,car,-27.034894196499266
1,syntactic,1024,-24.0,table,-27.034894196499266
2,syntactic,1024,-35.0,rain,-27.034894196499266
3,syntactic,1024,-28.0,watch,-27.034894196499266
4,syntactic,1024,-25.0,moon,-27.034894196499266
5,syntactic,1024,-34.0,cloth,-27.034894196499266
6,syntactic,1024,-25.0,deer,-27.034894196499266
7,syntactic,1024,-25.0,bee,-27.034894196499266
8,syntactic,1024,-25.0,cat,-27.034894196499266
9,syntactic,1024,-29.0,spoon,-27.034894196499266
10,syntactic,1024,-25.0,bird,-27.034894196499266
11,syntactic,1024,-24.0,moon,-27.034894196499266
12,syntactic,1024,-22.0,box,-27.034894196499266
13,syntactic,1024,-28.0,water,-27.034894196499266
14,syntactic,1024,-22.0,screw,-27.034894196499266
15,syntactic,1024,-30.0,sun,-27.034894196499266
16,syntactic,1024,-27.0,bag,-27.034894196499266
17,syntactic,1024,-25.0,house,-27.034894196499266
18,syntactic,1024,-23.0,bed,-27.034894196499266
19,syntactic,1024,-29.0,star,-27.034894196499266
20,syntactic,1024,-29.0,paper,-27.034894196499266
21,syntactic,1024,-26.0,flower,-27.034894196499266
22,syntactic,1024,-24.0,fox,-27.034894196499266
23,syntactic,1024,-30.0,food,-27.034894196499266
24,syntactic,1024,-28.0,screw,-27.034894196499266
25,syntactic,1024,-25.0,flower,-27.034894196499266
26,syntactic,1024,-30.0,wall,-27.034894196499266
27,syntactic,1024,-31.0,knife,-27.034894196499266
28,syntactic,1024,-24.0,book,-27.034894196499266
29,syntactic,1024,-25.0,wall,-27.034894196499266
30,syntactic,1024,-26.0,plate,-27.034894196499266
31,syntactic,1024,-27.0,shirt,-27.034894196499266
32,syntactic,1024,-25.0,grass,-27.034894196499266
33,syntactic,1024,-30.0,table,-27.034894196499266
34,syntactic,1024,-21.0,watch,-27.034894196499266
35,syntactic,1024,-26.0,bag,-27.034894196499266
36,syntactic,1024,-26.0,rope,-27.034894196499266
37,syntactic,1024,-27.0,fire,-27.034894196499266
38,syntactic,1024,-27.0,flower,-27.034894196499266
39,syntactic,1024,-24.0,house,-27.034894196499266
40,syntactic,1024,-23.0,ink,-27.034894196499266
41,syntactic,1024,-30.0,dog,-27.034894196499266
42,syntactic,1024,-28.0,screw,-27.034894196499266
43,syntactic,1024,-14.0,snow,-27.034894196499266
44,syntactic,1024,-30.0,flower,-27.034894196499266
45,syntactic,1024,-25.0,window,-27.034894196499266
46,syntactic,1024,-34.0,cloth,-27.034894196499266
47,syntactic,1024,-34.0,cloth,-27.034894196499266
48,syntactic,1024,-29.0,leaf,-27.034894196499266
49,syntactic,1024,-25.0,bolt,-27.034894196499266
50,syntactic,1024,-31.0,knife,-27.034894196499266
51,syntactic,1024,-12.0,snow,-27.034894196499266
52,syntactic,1024,-30.0,chair,-27.034894196499266
53,syntactic,1024,-29.0,sun,-27.034894196499266
54,syntactic,1024,-25.0,house,-27.034894196499266
55,syntactic,1024,-27.0,rock,-27.034894196499266
56,syntactic,1024,-27.0,fish,-27.034894196499266
57,syntactic,1024,-25.0,bird,-27.034894196499266
58,syntactic,1024,-29.0,cup,-27.034894196499266
59,syntactic,1024,-26.0,coin,-27.034894196499266
60,syntactic,1024,-30.0,wind,-27.034894196499266
61,syntactic,1024,-21.0,house,-27.034894196499266
62,syntactic,1024,-23.0,ant,-27.034894196499266
63,syntactic,1024,-24.0,cat,-27.034894196499266
64,syntactic,1024,-31.0,ant,-27.034894196499266
65,syntactic,1024,-29.0,fork,-27.034894196499266
66,syntactic,1024,-26.0,roof,-27.034894196499266
67,syntactic,1024,-26.0,bird,-27.034894196499266
68,syntactic,1024,-30.0,glass,-27.034894196499266
69,syntactic,1024,-32.0,dress,-27.034894196499266
70,syntactic,1024,-28.0,star,-27.034894196499266
71,syntactic,1024,-22.0,box,-27.034894196499266
72,syntactic,1024,-28.0,ink,-27.034894196499266
73,syntactic,1024,-28.0,star,-27.034894196499266
74,syntactic,1024,-30.0,spoon,-27.034894196499266
75,syntactic,1024,-24.0,wolf,-27.034894196499266
76,syntactic,1024,-28.0,sand,-27.034894196499266
77,syntactic,1024,-17.0,roof,-27.034894196499266
78,syntactic,1024,-25.0,food,-27.034894196499266
79,syntactic,1024,-27.0,fire,-27.034894196499266
80,syntactic,1024,-24.0,moon,-27.034894196499266
81,syntactic,1024,-33.0,dress,-27.034894196499266
82,syntactic,1024,-20.0,bird,-27.034894196499266
83,syntactic,1024,-27.0,fish,-27.034894196499266
84,syntactic,1024,-27.0,coat,-27.034894196499266
85,syntactic,1024,-33.0,floor,-27.034894196499266
86,syntactic,1024,-31.0,leaf,-27.034894196499266
87,syntactic,1024,-26.0,bird,-27.034894196499266
88,syntactic,1024,-30.0,plate,-27.034894196499266
89,syntactic,1024,-22.0,stone,-27.034894196499266
90,syntactic,1024,-25.0,bird,-27.034894196499266
91,syntactic,1024,-24.0,lion,-27.034894196499266
92,syntactic,1024,-29.0,chair,-27.034894196499266
93,syntactic,1024,-25.0,table,-27.034894196499266
94,syntactic,1024,-29.0,sun,-27.034894196499266
95,syntactic,1024,-26.0,window,-27.034894196499266
96,syntactic,1024,-29.0,chair,-27.034894196499266
97,syntactic,1024,-26.0,rock,-27.034894196499266
98,syntactic,1024,-27.0,paper,-27.034894196499266
99,syntactic,1024,-27.0,dog,-27.034894196499266
100,syntactic,1024,-29.0,food,-27.034894196499266
101,syntactic,1024,-30.0,cloth,-27.034894196499266
102,syntactic,1024,-27.0,bowl,-27.034894196499266
103,syntactic,1024,-25.0,hat,-27.034894196499266
104,syntactic,1024,-29.0,coin,-27.034894196499266
105,syntactic,1024,-24.0,nail,-27.034894196499266
106,syntactic,1024,-26.0,rain,-27.034894196499266
107,syntactic,1024,-15.0,snow,-27.034894196499266
108,syntactic,1024,-23.0,wall,-27.034894196499266
109,syntactic,1024,-29.0,spoon,-27.034894196499266
110,syntactic,1024,-33.0,cloth,-27.034894196499266
111,syntactic,1024,-27.0,fire,-27.034894196499266
112,syntactic,1024,-27.0,roof,-27.034894196499266
113,syntactic,1024,-28.0,fork,-27.034894196499266
114,syntactic,1024,-29.0,flower,-27.034894196499266
115,syntactic,1024,-29.0,watch,-27.034894196499266
116,syntactic,1024,-14.0,snow,-27.034894196499266
117,syntactic,1024,-28.0,bolt,-27.034894196499266
118,syntactic,1024,-28.0,grass,-27.034894196499266
119,syntactic,1024,-22.0,water,-27.034894196499266
120,syntactic,1024,-28.0,water,-27.034894196499266
121,syntactic,1024,-31.0,table,-27.034894196499266
122,syntactic,1024,-26.0,box,-27.034894196499266
123,syntactic,1024,-27.0,leaf,-27.034894196499266
124,syntactic,1024,-34.0,bear,-27.034894196499266
125,syntactic,1024,-25.0,bear,-27.034894196499266
126,syntactic,1024,-33.0,dress,-27.034894196499266
127,syntactic,1024,-30.0,wall,-27.034894196499266
128,syntactic,1024,-23.0,shoe,-27.034894196499266
129,syntactic,1024,-24.0,bee,-27.034894196499266
130,syntactic,1024,-25.0,bowl,-27.034894196499266
131,syntactic,1024,-23.0,bee,-27.034894196499266
132,syntactic,1024,-27.0,pants,-27.034894196499266
133,syntactic,1024,-21.0,house,-27.034894196499266
134,syntactic,1024,-21.0,rope,-27.034894196499266
135,syntactic,1024,-26.0,car,-27.034894196499266
136,syntactic,1024,-31.0,bear,-27.034894196499266
137,syntactic,1024,-24.0,book,-27.034894196499266
138,syntactic,1024,-28.0,bowl,-27.034894196499266
139,syntactic,1024,-26.0,key,-27.034894196499266
140,syntactic,1024,-28.0,coat,-27.034894196499266
141,syntactic,1024,-29.0,door,-27.034894196499266
142,syntactic,1024,-25.0,cat,-27.034894196499266
143,syntactic,1024,-29.0,bag,-27.034894196499266
144,syntactic,1024,-28.0,fork,-27.034894196499266
145,syntactic,1024,-30.0,wind,-27.034894196499266
146,syntactic,1024,-30.0,cloth,-27.034894196499266
147,syntactic,1024,-29.0,knife,-27.034894196499266
148,syntactic,1024,-29.0,rock,-27.034894196499266
149,syntactic,1024,-23.0,shoe,-27.034894196499266
150,syntactic,1024,-19.0,lamp,-27.034894196499266
151,syntactic,1024,-18.0,lamp,-27.034894196499266
152,syntactic,1024,-25.0,key,-27.034894196499266
153,syntactic,1024,-24.0,ink,-27.034894196499266
154,syntactic,1024,-25.0,bird,-27.034894196499266
155,syntactic,1024,-23.0,fish,-27.034894196499266
156,syntactic,1024,-31.0,floor,-27.034894196499266
157,syntactic,1024,-24.0,moon,-27.034894196499266
158,syntactic,1024,-24.0,bee,-27.034894196499266
159,syntactic,1024,-34.0,car,-27.034894196499266
160,syntactic,1024,-31.0,glass,-27.034894196499266
161,syntactic,1024,-31.0,paper,-27.034894196499266
162,syntactic,1024,-31.0,coat,-27.034894196499266
163,syntactic,1024,-24.0,table,-27.034894196499266
164,syntactic,1024,-35.0,rain,-27.034894196499266
165,syntactic,1024,-26.0,bear,-27.034894196499266
166,syntactic,1024,-27.0,fire,-27.034894196499266
167,syntactic,1024,-19.0,wind,-27.034894196499266
168,syntactic,1024,-28.0,ink,-27.034894196499266
169,syntactic,1024,-30.0,coin,-27.034894196499266
170,syntactic,1024,-29.0,pen,-27.034894196499266
171,syntactic,1024,-24.0,pen,-27.034894196499266
172,syntactic,1024,-17.0,roof,-27.034894196499266
173,syntactic,1024,-29.0,chair,-27.034894196499266
174,syntactic,1024,-28.0,food,-27.034894196499266
175,syntactic,1024,-30.0,chair,-27.034894196499266
176,syntactic,1024,-30.0,plate,-27.034894196499266
177,syntactic,1024,-32.0,sand,-27.034894196499266
178,syntactic,1024,-25.0,coat,-27.034894196499266
179,syntactic,1024,-25.0,bird,-27.034894196499266
180,syntactic,1024,-27.0,dress,-27.034894196499266
181,syntactic,1024,-31.0,ring,-27.034894196499266
182,syntactic,1024,-22.0,ring,-27.034894196499266
183,syntactic,1024,-23.0,shoe,-27.034894196499266
184,syntactic,1024,-23.0,box,-27.034894196499266
185,syntactic,1024,-30.0,ring,-27.034894196499266
186,syntactic,1024,-32.0,metal,-27.034894196499266
187,syntactic,1024,-23.0,key,-27.034894196499266
188,syntactic,1024,-27.0,coat,-27.034894196499266
189,syntactic,1024,-22.0,fish,-27.034894196499266
190,syntactic,1024,-26.0,screw,-27.034894196499266
191,syntactic,1024,-34.0,car,-27.034894196499266
192,syntactic,1024,-28.0,sand,-27.034894196499266
193,syntactic,1024,-25.0,fire,-27.034894196499266
194,syntactic,1024,-32.0,knife,-27.034894196499266
195,syntactic,1024,-27.0,knife,-27.034894196499266
196,syntactic,1024,-26.0,roof,-27.034894196499266
197,syntactic,1024,-29.0,sun,-27.034894196499266
198,syntactic,1024,-28.0,bolt,-27.034894196499266
199,syntactic,1024,-28.0,bee,-27.034894196499266
200,syntactic,1024,-28.0,water,-27.034894196499266
201,syntactic,1024,-25.0,deer,-27.034894196499266
202,syntactic,1024,-32.0,chair,-27.034894196499266
203,syntactic,1024,-14.0,snow,-27.034894196499266
204,syntactic,1024,-29.0,ink,-27.034894196499266
205,syntactic,1024,-26.0,hat,-27.034894196499266
206,syntactic,1024,-24.0,flower,-27.034894196499266
207,syntactic,1024,-24.0,car,-27.034894196499266
208,syntactic,1024,-28.0,shirt,-27.034894196499266
209,syntactic,1024,-27.0,food,-27.034894196499266
210,syntactic,1024,-26.0,rain,-27.034894196499266
211,syntactic,1024,-19.0,wind,-27.034894196499266
212,syntactic,1024,-27.0,bowl,-27.034894196499266
213,syntactic,1024,-28.0,hat,-27.034894196499266
214,syntactic,1024,-21.0,dog,-27.034894196499266
215,syntactic,1024,-35.0,rain,-27.034894196499266
216,syntactic,1024,-31.0,paper,-27.034894196499266
217,syntactic,1024,-25.0,key,-27.034894196499266
218,syntactic,1024,-24.0,screw,-27.034894196499266
219,syntactic,1024,-30.0,key,-27.034894196499266
220,syntactic,1024,-32.0,knife,-27.034894196499266
221,syntactic,1024,-17.0,roof,-27.034894196499266
222,syntactic,1024,-24.0,ink,-27.034894196499266
223,syntactic,1024,-30.0,spoon,-27.034894196499266
224,syntactic,1024,-31.0,knife,-27.034894196499266
225,syntactic,1024,-25.0,bird,-27.034894196499266
226,syntactic,1024,-29.0,spoon,-27.034894196499266
227,syntactic,1024,-30.0,dog,-27.034894196499266
228,syntactic,1024,-29.0,sun,-27.034894196499266
229,syntactic,1024,-32.0,metal,-27.034894196499266
230,syntactic,1024,-31.0,glass,-27.034894196499266
231,syntactic,1024,-29.0,pen,-27.034894196499266
232,syntactic,1024,-27.0,bed,-27.034894196499266
233,syntactic,1024,-31.0,table,-27.034894196499266
234,syntactic,1024,-31.0,glass,-27.034894196499266
235,syntactic,1024,-27.0,watch,-27.034894196499266
236,syntactic,1024,-22.0,box,-27.034894196499266
237,syntactic,1024,-22.0,wall,-27.034894196499266
238,syntactic,1024,-32.0,ant,-27.034894196499266
239,syntactic,1024,-30.0,plate,-27.034894196499266
240,syntactic,1024,-24.0,wolf,-27.034894196499266
241,syntactic,1024,-21.0,roof,-27.034894196499266
242,syntactic,1024,-33.0,star,-27.034894196499266
243,syntactic,1024,-23.0,ant,-27.034894196499266
244,syntactic,1024,-21.0,lamp,-27.034894196499266
245,syntactic,1024,-26.0,roof,-27.034894196499266
246,syntactic,1024,-26.0,bed,-27.034894196499266
247,syntactic,1024,-35.0,metal,-27.034894196499266
248,syntactic,1024,-34.0,floor,-27.034894196499266
249,syntactic,1024,-30.0,coin,-27.034894196499266
250,syntactic,1024,-25.0,fire,-27.034894196499266
251,syntactic,1024,-20.0,snow,-27.034894196499266
252,syntactic,1024,-32.0,metal,-27.034894196499266
253,syntactic,1024,-31.0,leaf,-27.034894196499266
254,syntactic,1024,-28.0,sun,-27.034894196499266
255,syntactic,1024,-31.0,ring,-27.034894196499266
256,syntactic,1024,-30.0,wire,-27.034894196499266
257,syntactic,1024,-27.0,coin,-27.034894196499266
258,syntactic,1024,-30.0,cup,-27.034894196499266
259,syntactic,1024,-33.0,star,-27.034894196499266
260,syntactic,1024,-26.0,window,-27.034894196499266
261,syntactic,1024,-30.0,flower,-27.034894196499266
262,syntactic,1024,-28.0,food,-27.034894196499266
263,syntactic,1024,-27.0,dress,-27.034894196499266
264,syntactic,1024,-27.0,bed,-27.034894196499266
265,syntactic,1024,-30.0,floor,-27.034894196499266
266,syntactic,1024,-32.0,paper,-27.034894196499266
267,syntactic,1024,-27.0,window,-27.034894196499266
268,syntactic,1024,-28.0,watch,-27.034894196499266
269,syntactic,1024,-27.0,leaf,-27.034894196499266
270,syntactic,1024,-30.0,food,-27.034894196499266
271,syntactic,1024,-30.0,cup,-27.034894196499266
272,syntactic,1024,-29.0,coin,-27.034894196499266
273,syntactic,1024,-25.0,lamp,-27.034894196499266
274,syntactic,1024,-30.0,wall,-27.034894196499266
275,syntactic,1024,-29.0,coin,-27.034894196499266
276,syntactic,1024,-29.0,key,-27.034894196499266
277,syntactic,1024,-25.0,door,-27.034894196499266
278,syntactic,1024,-31.0,ant,-27.034894196499266
279,syntactic,1024,-23.0,wall,-27.034894196499266
280,syntactic,1024,-34.0,bear,-27.034894196499266
281,syntactic,1024,-26.0,roof,-27.034894196499266
282,syntactic,1024,-27.0,metal,-27.034894196499266
283,syntactic,1024,-31.0,bowl,-27.034894196499266
284,syntactic,1024,-30.0,knife,-27.034894196499266
285,syntactic,1024,-25.0,flower,-27.034894196499266
286,syntactic,1024,-18.0,wood,-27.034894196499266
287,syntactic,1024,-24.0,book,-27.034894196499266
288,syntactic,1024,-26.0,plate,-27.034894196499266
289,syntactic,1024,-18.0,snow,-27.034894196499266
290,syntactic,1024,-25.0,bolt,-27.034894196499266
291,syntactic,1024,-26.0,fire,-27.034894196499266
292,syntactic,1024,-27.0,wood,-27.034894196499266
293,syntactic,1024,-26.0,fire,-27.034894196499266
294,syntactic,1024,-21.0,rock,-27.034894196499266
295,syntactic,1024,-32.0,metal,-27.034894196499266
296,syntactic,1024,-31.0,chair,-27.034894196499266
297,syntactic,1024,-31.0,cup,-27.034894196499266
298,syntactic,1024,-33.0,dress,-27.034894196499266
299,syntactic,1024,-12.0,snow,-27.034894196499266
300,syntactic,1024,-30.0,leaf,-27.034894196499266
301,syntactic,1024,-21.0,rope,-27.034894196499266
302,syntactic,1024,-27.0,ring,-27.034894196499266
303,syntactic,1024,-31.0,table,-27.034894196499266
304,syntactic,1024,-26.0,coat,-27.034894196499266
305,syntactic,1024,-24.0,house,-27.034894196499266
306,syntactic,1024,-22.0,spoon,-27.034894196499266
307,syntactic,1024,-23.0,cat,-27.034894196499266
308,syntactic,1024,-32.0,metal,-27.034894196499266
309,syntactic,1024,-21.0,screw,-27.034894196499266
310,syntactic,1024,-29.0,fork,-27.034894196499266
311,syntactic,1024,-27.0,paper,-27.034894196499266
312,syntactic,1024,-25.0,chair,-27.034894196499266
313,syntactic,1024,-31.0,ant,-27.034894196499266
314,syntactic,1024,-31.0,plate,-27.034894196499266
315,syntactic,1024,-27.0,shoe,-27.034894196499266
316,syntactic,1024,-25.0,wood,-27.034894196499266
317,syntactic,1024,-30.0,cloth,-27.034894196499266
318,syntactic,1024,-29.0,star,-27.034894196499266
319,syntactic,1024,-18.0,nail,-27.034894196499266
320,syntactic,1024,-27.0,grass,-27.034894196499266
321,syntactic,1024,-30.0,food,-27.034894196499266
322,syntactic,1024,-25.0,spoon,-27.034894196499266
323,syntactic,1024,-27.0,sun,-27.034894196499266
324,syntactic,1024,-30.0,plate,-27.034894196499266
325,syntactic,1024,-28.0,bolt,-27.034894196499266
326,syntactic,1024,-29.0,chair,-27.034894196499266
327,syntactic,1024,-27.0,ant,-27.034894196499266
328,syntactic,1024,-25.0,key,-27.034894196499266
329,syntactic,1024,-29.0,coin,-27.034894196499266
330,syntactic,1024,-26.0,car,-27.034894196499266
331,syntactic,1024,-26.0,bird,-27.034894196499266
332,syntactic,1024,-28.0,hat,-27.034894196499266
333,syntactic,1024,-31.0,table,-27.034894196499266
334,syntactic,1024,-23.0,lion,-27.034894196499266
335,syntactic,1024,-29.0,sun,-27.034894196499266
336,syntactic,1024,-30.0,chair,-27.034894196499266
337,syntactic,1024,-23.0,ant,-27.034894196499266
338,syntactic,1024,-31.0,paper,-27.034894196499266
339,syntactic,1024,-23.0,ink,-27.034894196499266
340,syntactic,1024,-27.0,food,-27.034894196499266
341,syntactic,1024,-23.0,lamp,-27.034894196499266
342,syntactic,1024,-29.0,door,-27.034894196499266
343,syntactic,1024,-26.0,deer,-27.034894196499266
344,syntactic,1024,-26.0,rain,-27.034894196499266
345,syntactic,1024,-22.0,box,-27.034894196499266
346,syntactic,1024,-27.0,bed,-27.034894196499266
347,syntactic,1024,-21.0,roof,-27.034894196499266
348,syntactic,1024,-19.0,wood,-27.034894196499266
349,syntactic,1024,-22.0,box,-27.034894196499266
350,syntactic,1024,-30.0,door,-27.034894196499266
351,syntactic,1024,-29.0,star,-27.034894196499266
352,syntactic,1024,-33.0,cup,-27.034894196499266
353,syntactic,1024,-31.0,bag,-27.034894196499266
354,syntactic,1024,-29.0,moon,-27.034894196499266
355,syntactic,1024,-25.0,ring,-27.034894196499266
356,syntactic,1024,-27.0,rock,-27.034894196499266
357,syntactic,1024,-23.0,nail,-27.034894196499266
358,syntactic,1024,-21.0,fish,-27.034894196499266
359,syntactic,1024,-27.0,bed,-27.034894196499266
360,syntactic,1024,-11.0,snow,-27.034894196499266
361,syntactic,1024,-27.0,grass,-27.034894196499266
362,syntactic,1024,-29.0,bag,-27.034894196499266
363,syntactic,1024,-20.0,dog,-27.034894196499266
364,syntactic,1024,-29.0,paper,-27.034894196499266
365,syntactic,1024,-23.0,shoe,-27.034894196499266
366,syntactic,1024,-34.0,rain,-27.034894196499266
367,syntactic,1024,-31.0,glass,-27.034894196499266
368,syntactic,1024,-23.0,bee,-27.034894196499266
369,syntactic,1024,-29.0,ink,-27.034894196499266
370,syntactic,1024,-33.0,dress,-27.034894196499266
371,syntactic,1024,-29.0,water,-27.034894196499266
372,syntactic,1024,-25.0,wood,-27.034894196499266
373,syntactic,1024,-29.0,chair,-27.034894196499266
374,syntactic,1024,-27.0,coat,-27.034894196499266
375,syntactic,1024,-28.0,bolt,-27.034894196499266
376,syntactic,1024,-30.0,ring,-27.034894196499266
377,syntactic,1024,-35.0,metal,-27.034894196499266
378,syntactic,1024,-21.0,roof,-27.034894196499266
379,syntactic,1024,-26.0,bird,-27.034894196499266
380,syntactic,1024,-26.0,chair,-27.034894196499266
381,syntactic,1024,-27.0,hat,-27.034894196499266
382,syntactic,1024,-28.0,bird,-27.034894196499266
383,syntactic,1024,-24.0,wolf,-27.034894196499266
384,syntactic,1024,-30.0,moon,-27.034894196499266
385,syntactic,1024,-29.0,tree,-27.034894196499266
386,syntactic,1024,-31.0,table,-27.034894196499266
387,syntactic,1024,-25.0,house,-27.034894196499266
388,syntactic,1024,-20.0,bird,-27.034894196499266
389,syntactic,1024,-27.0,grass,-27.034894196499266
390,syntactic,1024,-21.0,roof,-27.034894196499266
391,syntactic,1024,-29.0,bolt,-27.034894196499266
392,syntactic,1024,-18.0,snow,-27.034894196499266
393,syntactic,1024,-30.0,rock,-27.034894196499266
394,syntactic,1024,-30.0,chair,-27.034894196499266
395,syntactic,1024,-31.0,tree,-27.034894196499266
396,syntactic,1024,-26.0,fire,-27.034894196499266
397,syntactic,1024,-23.0,nail,-27.034894196499266
398,syntactic,1024,-27.0,glass,-27.034894196499266
399,syntactic,1024,-26.0,rope,-27.034894196499266
400,syntactic,1024,-25.0,pen,-27.034894196499266
401,syntactic,1024,-28.0,water,-27.034894196499266
402,syntactic,1024,-31.0,paper,-27.034894196499266
403,syntactic,1024,-25.0,bird,-27.034894196499266
404,syntactic,1024,-28.0,watch,-27.034894196499266
405,syntactic,1024,-33.0,metal,-27.034894196499266
406,syntactic,1024,-30.0,food,-27.034894196499266
407,syntactic,1024,-27.0,grass,-27.034894196499266
408,syntactic,1024,-26.0,roof,-27.034894196499266
409,syntactic,1024,-25.0,shoe,-27.034894196499266
410,syntactic,1024,-28.0,paper,-27.034894196499266
411,syntactic,1024,-29.0,star,-27.034894196499266
412,syntactic,1024,-25.0,bird,-27.034894196499266
413,syntactic,1024,-31.0,ant,-27.034894196499266
414,syntactic,1024,-31.0,paper,-27.034894196499266
415,syntactic,1024,-29.0,star,-27.034894196499266
416,syntactic,1024,-31.0,plate,-27.034894196499266
417,syntactic,1024,-28.0,hat,-27.034894196499266
418,syntactic,1024,-25.0,house,-27.034894196499266
419,syntactic,1024,-30.0,moon,-27.034894196499266
420,syntactic,1024,-28.0,hat,-27.034894196499266
421,syntactic,1024,-29.0,fork,-27.034894196499266
422,syntactic,1024,-27.0,dress,-27.034894196499266
423,syntactic,1024,-23.0,fire,-27.034894196499266
424,syntactic,1024,-22.0,box,-27.034894196499266
425,syntactic,1024,-31.0,leaf,-27.034894196499266
426,syntactic,1024,-29.0,bee,-27.034894196499266
427,syntactic,1024,-25.0,hat,-27.034894196499266
428,syntactic,1024,-23.0,bee,-27.034894196499266
429,syntactic,1024,-25.0,wall,-27.034894196499266
430,syntactic,1024,-25.0,wall,-27.034894196499266
